tipo,adr
work+rest,100.2
work+rest,113.7
work+rest,76.5
work+rest,75.14
work+rest,79.22
work,104.0
work+rest,184.52
work,85.5
work,105.4
work,80.1
work,109.5
work+rest,108.38
work+rest,108.38
work+rest,108.38
work,90.0
work,90.0
work+rest,90.95
work+rest,213.1
work+rest,90.95
work,120.0
work+rest,121.14
work,85.93
work,75.54
work+rest,88.77
work+rest,88.77
work,90.9
work,80.75
work+rest,85.0
work,149.0
work,123.3
work+rest,66.53
work,104.4
work,109.0
work,102.76
work+rest,105.83
work,110.0
work,125.1
work+rest,123.66
work+rest,95.0
work+rest,116.27
work,123.5
work,113.0
work,109.0
work,95.48
work,84.7
work,65.0
weekend,77.0
work,130.0
work,130.0
work,80.1
work+rest,155.7
work,66.49
work,66.49
work+rest,80.75
work,85.0
work+rest,221.18
work+rest,169.88
work,104.4
work+rest,120.34
work+rest,139.24
work+rest,129.34
work+rest,132.08
work,75.0
work,80.39
work,85.0
work,119.5
work,104.4
work+rest,85.0
work,138.6
work+rest,74.65
work+rest,106.25
work+rest,106.25
work+rest,80.75
work+rest,72.25
work,85.0
work,114.0
work,95.2
work+rest,119.0
rest,187.09
work+rest,85.0
work+rest,80.75
work,85.0
work,84.7
work,84.7
work,128.0
work,67.0
work,119.4
work,64.45
work,85.0
work+rest,83.83
work,111.6
work,85.0
work,139.0
work+rest,83.83
work+rest,81.47
work+rest,85.0
work+rest,106.25
work+rest,106.25
work,90.9
work,107.0
work,87.78
work+rest,100.13
work+rest,91.26
work,125.1
work,85.0
work+rest,93.78
work+rest,221.18
work+rest,85.5
work+rest,94.35
rest,67.77
work,113.55
work,85.0
work,104.4
work,85.0
work+rest,87.08
work,129.0
work,160.0
work,95.0
work+rest,100.0
work,85.0
work,85.0
work,110.0
work,95.0
work,87.78
work,104.4
work+rest,106.25
work,65.0
work+rest,110.0
work+rest,74.65
work+rest,12.0
work+rest,21.0
work+rest,12.0
work+rest,70.03
work,165.0
work,71.46
work+rest,109.98
work,130.0
work,113.75
work,98.0
work,57.52
work,105.0
work,105.0
work,110.88
work,110.0
work,123.3
work,129.6
work,110.83
work,109.38
work,109.38
work,109.38
work+rest,90.95
work+rest,106.25
work,116.1
work,109.0
work,109.0
work,138.3
work,130.0
work,90.9
work+rest,132.6
work+rest,113.7
work,168.3
work,90.9
work,129.0
work,100.0
work,90.9
work,132.67
work+rest,103.61
work,123.3
work,80.1
work,62.5
work+rest,80.75
work,150.0
work,99.2
work+rest,102.86
work,89.1
work,90.95
work+rest,116.36
work,90.95
work,62.5
work,68.68
work+rest,116.36
work,73.0
work,149.0
work,109.0
work,103.7
work,104.4
work+rest,175.14
work,119.0
work,123.3
work,138.0
work,133.0
work,145.0
work,139.0
work+rest,108.68
work+rest,108.68
work,95.0
work+rest,118.0
work+rest,12.0
work,110.0
work+rest,125.0
work,162.9
work+rest,108.68
work,85.0
work,80.1
work,129.0
work,129.0
work,109.1
work,123.3
work,82.47
work,90.0
work,168.0
work,95.0
work,109.0
work,70.44
work,104.4
work,70.44
work,70.44
work,70.44
work,90.9
work,109.0
work,90.9
work,80.1
work,90.9
work,66.49
work,66.49
work,96.3
work,90.9
work,100.0
work,128.7
work,83.93
work,128.7
work,123.3
work,96.3
work,96.3
work,80.1
work,119.0
work,109.0
work,138.0
work,239.0
work,110.0
work,123.0
work,123.0
work,140.0
work,95.0
work,145.0
work,100.8
work,153.0
work,95.0
work,141.49
work,109.0
work,85.0
work,65.0
work,114.0
work,90.9
work,95.0
work,90.9
work,90.9
work,85.0
work,140.0
work,85.0
work,109.0
work,100.0
work,118.0
work,100.0
work,104.4
work,144.0
work,110.0
work,104.4
work,149.0
work,203.81
work,109.0
work,123.0
work+rest,89.5
work,18.6
work,110.0
work,104.13
work,130.0
work,123.0
work,109.0
work+rest,85.0
weekend,85.5
work+rest,140.0
work+rest,100.08
work+rest,100.08
work+rest,110.0
work+rest,110.0
weekend,110.0
work+rest,129.0
weekend,110.0
weekend,140.0
work+rest,139.5
work+rest,85.5
work+rest,129.0
weekend,140.0
weekend,120.0
work+rest,129.0
work+rest,85.0
work+rest,129.0
weekend,120.0
work+rest,109.0
work+rest,109.0
work+rest,109.0
work+rest,109.0
work+rest,90.9
work+rest,109.0
work+rest,109.0
work+rest,90.95
work+rest,90.95
work+rest,96.3
weekend,75.54
work+rest,81.5
work+rest,81.5
work+rest,92.88
work+rest,200.33
work+rest,200.33
work+rest,76.36
work+rest,120.0
work+rest,192.59
work+rest,145.0
work+rest,123.3
work+rest,133.33
work+rest,104.4
work+rest,233.33
work+rest,104.4
weekend,144.38
weekend,80.1
work+rest,96.78
work+rest,170.0
work+rest,110.97
work+rest,116.8
work+rest,149.0
work+rest,120.6
work+rest,211.76
work+rest,100.0
work+rest,117.04
work+rest,90.95
work+rest,90.95
work+rest,90.95
work+rest,159.0
work+rest,110.0
work+rest,80.0
work+rest,95.0
work+rest,110.0
weekend,110.0
work+rest,104.4
work+rest,105.0
weekend,80.1
work+rest,104.4
work+rest,104.4
work+rest,140.0
work+rest,68.0
weekend,80.47
weekend,120.0
weekend,75.54
work+rest,110.0
work+rest,128.7
work+rest,120.6
work+rest,104.4
weekend,99.9
work+rest,80.75
work+rest,109.8
weekend,178.0
weekend,99.0
work+rest,94.0
work,95.0
work+rest,214.21
work+rest,142.19
work+rest,178.58
work+rest,151.19
work+rest,123.3
work+rest,135.67
work+rest,123.3
work+rest,188.01
weekend,138.0
work+rest,62.54
work+rest,104.4
rest,172.23
work+rest,105.3
work+rest,74.15
work+rest,146.67
weekend,140.0
weekend,80.1
weekend,113.4
weekend,123.3
work+rest,92.66
weekend,150.0
work+rest,85.35
work+rest,140.0
work+rest,78.88
weekend,104.4
package,110.0
weekend,150.0
work+rest,135.67
work+rest,128.0
weekend,89.1
work+rest,90.9
work+rest,95.13
work+rest,110.0
work+rest,100.1
work+rest,104.4
work+rest,104.4
work+rest,104.4
weekend,78.99
weekend,115.5
work+rest,107.1
weekend,103.18
work+rest,123.3
work+rest,191.2
work+rest,104.4
work+rest,96.3
weekend,85.5
work+rest,123.3
weekend,123.3
weekend,120.0
work+rest,126.67
weekend,90.9
weekend,99.9
work+rest,104.4
work+rest,130.0
weekend,115.5
work+rest,146.67
work+rest,109.0
work+rest,107.1
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,90.9
work+rest,90.9
work+rest,75.0
work+rest,79.8
work+rest,140.0
work+rest,123.33
work+rest,75.4
work+rest,137.63
work+rest,81.76
work+rest,81.76
work+rest,96.6
work+rest,96.6
work+rest,70.0
work+rest,102.15
work+rest,149.0
work+rest,93.3
work+rest,121.13
work+rest,135.44
work+rest,92.4
work+rest,127.5
work+rest,118.5
work+rest,93.3
work+rest,87.9
work+rest,96.6
work+rest,96.6
work,160.0
work+rest,101.58
work+rest,90.52
work+rest,133.33
work+rest,156.6
work+rest,90.6
work+rest,94.0
work+rest,110.0
work+rest,68.25
work+rest,88.83
work+rest,88.83
work+rest,75.0
work+rest,78.65
work+rest,75.0
work+rest,83.3
work+rest,90.68
work+rest,145.0
work+rest,162.9
work+rest,125.1
work+rest,103.8
work,84.0
work,104.0
work+rest,75.0
work+rest,75.0
work+rest,79.5
work,120.0
work+rest,94.97
work+rest,153.62
work+rest,95.85
work,100.0
work,100.0
work,100.0
work,109.0
work,120.0
work,120.0
work+rest,100.08
work,120.0
work,120.0
work+rest,106.0
work+rest,90.3
work+rest,153.3
work+rest,68.23
work+rest,68.23
work+rest,153.3
work,75.0
work,120.0
work+rest,82.92
work+rest,82.92
work+rest,61.33
work+rest,75.0
work+rest,85.05
work,112.0
work+rest,122.85
work+rest,105.6
work+rest,127.5
work+rest,117.3
work+rest,86.7
work+rest,82.13
work+rest,86.7
work+rest,90.45
work+rest,90.45
work+rest,85.05
work,100.0
work,135.0
work+rest,69.53
work+rest,69.53
work,88.0
work+rest,103.4
work+rest,90.45
work,120.0
work,120.0
work+rest,138.5
work+rest,60.35
work+rest,122.94
work+rest,104.04
work+rest,149.0
work+rest,59.85
work,112.0
work,75.0
work,75.0
work,75.0
work,94.0
work+rest,122.0
work+rest,122.0
work,79.2
work,118.0
work,129.0
work+rest,79.56
work,94.0
work,75.0
work+rest,122.0
work+rest,90.68
work+rest,90.68
work+rest,121.75
work+rest,102.41
work+rest,79.43
work+rest,93.75
work,90.9
work+rest,129.63
work,79.0
work,75.0
work,108.0
work,75.0
work+rest,75.92
work+rest,59.5
work+rest,59.5
work+rest,104.85
work+rest,161.0
work+rest,149.1
work+rest,104.85
work,75.0
work,90.0
work+rest,127.4
work+rest,90.23
work,88.0
work,88.0
work,79.2
work,90.0
work,75.0
work,85.07
work+rest,83.5
work+rest,75.0
work+rest,83.5
work+rest,127.4
work,123.3
work,100.0
work+rest,79.43
work,79.2
work+rest,122.63
work+rest,90.23
work+rest,84.96
work,76.0
work+rest,68.68
work,97.2
work+rest,149.18
work+rest,149.18
work,79.2
work+rest,87.48
work,85.0
work,140.0
work,75.0
work,91.8
work+rest,105.0
work,93.6
work,71.1
work,71.1
work,71.1
work,79.2
work,126.0
work+rest,109.6
work,93.6
work,85.87
work,85.87
work,85.87
work,79.2
work,93.5
work,102.0
work,144.0
work,98.0
work+rest,90.18
work+rest,106.38
work+rest,106.38
work,122.4
work,85.75
work,100.0
work,97.2
work,108.0
work,85.0
work,77.62
work,103.5
work,71.1
work,77.76
work,93.6
work,77.76
work,108.0
rest,104.32
work,124.1
work,124.1
work,85.0
work,130.0
work,88.2
work,65.83
work,82.28
work,68.8
work,74.8
work,130.0
work,100.0
work,90.0
work,90.0
work+rest,68.0
work,111.0
work,75.0
work,109.0
work+rest,71.05
work,75.0
work,108.0
work,12.0
work,68.47
work,119.0
work,88.0
work,80.1
work,75.0
work,122.4
work,73.37
work,88.0
work,129.6
work,106.2
work,103.86
work,86.4
work,116.67
work,116.67
work,116.67
work,130.0
work,91.8
work,73.8
work,60.98
work,90.0
work,120.0
work,120.0
work,109.73
work+rest,124.16
work,139.0
work,130.0
work,130.0
work,130.0
work,120.0
work,130.0
work,130.0
work,130.0
work,130.0
work,130.0
work,130.0
work,130.0
work,130.0
work,160.0
work,130.0
work,130.0
work,130.0
work,130.0
work,130.0
work,130.0
work,93.6
work,94.8
work,68.0
work,136.67
work,136.67
work,187.0
work,93.6
work,93.6
work,98.1
work,97.2
work,140.0
work,75.0
work,149.0
work,75.0
work,97.2
work,97.2
work,97.2
work,97.2
work,79.2
work,134.3
work,90.9
work,137.7
work,90.9
work,97.2
work,72.0
work,75.0
work,75.0
work,79.2
work,79.2
work,72.0
work,67.5
work,67.5
work,72.0
work,67.5
work,67.5
work,102.6
work+rest,75.0
work,93.33
work,90.75
work,75.0
work,106.2
work,98.0
work,93.6
work,90.0
work,122.4
work,134.4
work+rest,150.0
work,72.69
work,91.8
work,88.0
work,88.0
work,88.0
work,88.0
work,146.7
work,65.0
work,70.0
work+rest,115.09
work,141.0
work,65.0
work,140.0
work+rest,112.0
weekend,92.0
work+rest,115.6
work+rest,6.0
work+rest,112.0
work+rest,112.0
work+rest,110.0
weekend,79.2
work+rest,79.2
work+rest,112.0
work+rest,90.0
work+rest,99.0
work+rest,90.0
work+rest,112.0
work+rest,118.0
work+rest,112.0
weekend,100.0
work+rest,110.13
work+rest,79.2
work+rest,110.13
work+rest,79.2
work+rest,155.0
work+rest,61.08
work+rest,90.0
work+rest,133.33
work+rest,131.75
work+rest,127.5
work+rest,90.0
work+rest,122.4
work+rest,68.0
work+rest,63.75
work+rest,68.0
work+rest,92.0
work+rest,79.2
work+rest,90.0
work+rest,80.1
weekend,100.1
work+rest,79.2
weekend,97.2
work+rest,90.0
work+rest,88.0
work+rest,112.0
work+rest,74.8
work+rest,74.8
work+rest,110.0
work+rest,90.0
work+rest,90.0
work+rest,77.76
work+rest,112.0
work+rest,61.52
work+rest,112.0
work+rest,94.6
weekend,79.2
weekend,134.0
work,94.0
work+rest,146.4
work+rest,140.88
weekend,63.0
work+rest,118.33
weekend,197.0
weekend,142.64
work,142.64
weekend,155.0
weekend,120.15
work+rest,114.85
work+rest,94.91
work+rest,148.75
work+rest,120.91
work+rest,131.72
weekend,232.5
work+rest,113.0
work+rest,112.0
rest,79.5
work+rest,134.75
work,224.0
work+rest,140.0
work+rest,153.23
work+rest,153.23
work+rest,137.16
work+rest,140.0
work+rest,122.76
work+rest,140.0
work+rest,140.0
work+rest,140.0
work+rest,112.0
work+rest,189.5
work+rest,140.15
work+rest,215.0
work+rest,163.17
work+rest,171.9
work,140.0
work+rest,143.2
work,171.9
work,94.0
work,94.0
work,161.88
work+rest,96.41
work,94.0
work,88.0
work+rest,128.38
work+rest,89.0
work+rest,68.0
work+rest,135.33
work,79.0
work+rest,174.9
work+rest,157.25
work+rest,120.15
work+rest,152.1
work,175.0
work,161.0
work,190.0
work+rest,185.4
work,185.4
work+rest,117.28
work+rest,117.28
work+rest,117.28
work+rest,117.28
work+rest,176.25
work,145.0
work+rest,147.25
work,190.0
work,179.38
work+rest,146.6
work+rest,133.98
work+rest,146.6
work,134.75
work+rest,146.6
work+rest,120.15
work+rest,146.6
work+rest,169.2
work+rest,134.75
work+rest,180.25
work,205.0
work+rest,200.0
work+rest,169.2
work+rest,145.8
work+rest,180.25
work,179.38
work+rest,147.93
work+rest,205.0
work+rest,193.68
work+rest,195.0
work+rest,169.2
work+rest,161.33
work+rest,195.0
work,142.45
work+rest,117.68
work+rest,151.43
work+rest,200.0
work+rest,112.28
work+rest,197.0
work+rest,143.28
work+rest,138.7
work+rest,197.0
work+rest,117.37
work+rest,71.4
work+rest,147.6
work+rest,117.3
work+rest,137.83
work+rest,146.6
work+rest,193.68
work,205.0
work+rest,153.23
work+rest,210.0
work+rest,209.0
work+rest,146.03
work+rest,204.0
work+rest,146.03
work+rest,171.9
work+rest,161.1
work+rest,195.0
work+rest,200.0
work+rest,193.68
work+rest,142.54
work+rest,174.25
work+rest,146.03
work+rest,152.1
work+rest,169.2
work+rest,197.0
work+rest,200.0
work,170.0
work+rest,210.0
work,185.0
weekend,114.0
work+rest,210.0
work+rest,140.63
work+rest,75.0
work+rest,174.15
work+rest,171.13
work+rest,165.6
work+rest,155.6
work,95.0
work+rest,143.3
work+rest,167.4
work+rest,75.0
work+rest,171.9
work+rest,113.23
work,260.0
work+rest,132.89
work+rest,126.69
work+rest,153.72
work+rest,174.25
work,175.5
work+rest,174.25
rest,170.0
work+rest,94.0
work,161.1
work+rest,161.5
work,161.1
work+rest,146.2
work+rest,179.1
work+rest,179.1
work+rest,179.1
work,123.2
work,123.2
work,123.2
work,109.65
work+rest,155.52
work+rest,186.0
work+rest,120.47
work+rest,143.28
work+rest,155.52
work+rest,199.0
work+rest,199.0
work+rest,161.15
work+rest,157.76
work+rest,137.83
work+rest,166.0
work+rest,169.65
work,75.0
work+rest,112.57
work+rest,169.6
work+rest,155.6
work,170.1
work,130.9
work+rest,79.0
work+rest,113.33
work+rest,171.9
work+rest,121.72
work,170.1
work+rest,113.6
work+rest,188.5
work+rest,187.25
work+rest,106.35
work+rest,177.3
work+rest,131.88
work+rest,107.99
work+rest,155.2
work+rest,164.2
work+rest,107.99
work+rest,106.68
work,95.0
work+rest,99.0
work+rest,59.5
work+rest,66.25
work,230.0
work,98.0
work+rest,113.72
work,95.0
work,75.0
work,130.0
work,88.0
work+rest,147.71
work+rest,100.73
work,112.0
work,106.36
work,130.0
work,90.0
work,133.8
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,112.0
work,90.0
work,80.0
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,90.0
work,80.0
work,165.0
work,170.0
work,92.0
work,159.38
work,155.0
work,140.0
rest,121.78
work+rest,189.0
work,95.0
work+rest,106.08
work,163.63
work,9.0
work,152.0
work+rest,111.4
work,75.0
work,145.0
work,88.0
work,95.0
work,75.0
work,75.0
work,79.2
work,79.2
work,79.2
work,75.0
work,246.25
work,120.06
work,75.0
work,105.0
work+rest,78.2
work,250.0
work,118.33
work,156.67
work,67.5
work,67.5
work,134.3
work,143.43
work,123.2
work,75.0
work,135.0
work,118.07
work,75.0
work+rest,144.86
work,120.9
work,130.33
work,130.33
work,130.0
work,75.0
work,106.2
work,144.45
work,130.0
work,120.9
work,63.0
work,113.33
work,83.7
work,142.63
work+rest,105.0
work,97.2
work,129.9
work,100.1
work,79.2
work,79.2
work,79.2
work,91.6
work,125.57
work,125.57
work,125.57
work,9.0
work,125.57
work,118.07
work,104.0
work,106.5
work,106.5
work,106.5
work,79.2
work,130.0
work,133.03
work,133.03
work,110.0
work,124.5
work,97.2
work,99.9
work,150.06
work,207.9
work,98.0
work,135.0
work,140.5
work,91.6
work+rest,122.96
work+rest,124.71
work,126.3
work,75.0
work+rest,75.0
rest,115.68
work+rest,75.0
work+rest,162.67
work+rest,147.15
work+rest,79.2
work+rest,75.0
work+rest,79.2
work+rest,138.24
work+rest,140.08
work+rest,126.48
work+rest,88.76
work+rest,106.5
weekend,54.75
weekend,54.75
weekend,54.75
weekend,54.75
weekend,54.75
work+rest,88.29
work+rest,64.37
work+rest,114.0
weekend,102.6
work+rest,64.37
work+rest,97.0
work+rest,105.0
work+rest,88.46
work+rest,79.46
work+rest,79.2
work+rest,79.2
work+rest,79.2
work+rest,105.0
work+rest,112.2
work+rest,75.0
work+rest,79.2
work+rest,75.0
work+rest,88.0
work+rest,59.5
work+rest,97.23
work+rest,88.23
work+rest,102.67
work+rest,59.5
work+rest,124.67
work+rest,155.49
work+rest,96.0
work+rest,96.0
work+rest,96.0
work+rest,93.6
work+rest,85.75
work+rest,134.45
weekend,51.28
weekend,51.28
work+rest,88.23
weekend,65.46
work+rest,105.0
work+rest,79.2
work+rest,87.27
work+rest,87.27
work+rest,120.15
work+rest,77.0
work+rest,90.07
work+rest,90.07
work+rest,128.33
work+rest,90.1
work+rest,90.1
weekend,103.0
work+rest,79.2
work+rest,150.0
work+rest,121.2
work+rest,119.33
weekend,88.8
work+rest,108.58
work+rest,93.6
rest,124.52
work+rest,86.4
weekend,79.2
work+rest,74.8
work+rest,75.0
weekend,65.0
weekend,105.0
work+rest,74.8
work+rest,90.0
weekend,65.0
work+rest,91.05
weekend,88.0
work+rest,75.0
weekend,121.0
work+rest,114.41
weekend,75.0
work+rest,86.72
work+rest,105.74
weekend,75.0
work+rest,119.33
weekend,79.2
weekend,79.2
weekend,105.0
work+rest,92.4
work+rest,92.4
work+rest,75.0
work+rest,75.0
work,88.4
work+rest,119.33
weekend,75.0
weekend,75.0
weekend,65.0
work+rest,90.1
work+rest,124.6
work+rest,86.72
work+rest,112.0
weekend,6.0
weekend,6.0
weekend,6.0
work+rest,78.2
work+rest,93.93
work+rest,75.0
work+rest,100.3
work+rest,79.0
work+rest,79.48
work,102.6
work+rest,85.85
work+rest,106.21
work,44.0
work,49.0
work+rest,65.0
work+rest,73.81
work+rest,60.29
work+rest,60.29
work+rest,60.29
work+rest,85.85
work+rest,88.0
work+rest,111.0
work+rest,85.75
work+rest,79.2
work+rest,85.75
work+rest,103.0
work+rest,103.0
work+rest,85.75
work,88.0
work+rest,83.01
work+rest,93.84
work+rest,105.0
work,99.2
work+rest,68.0
work+rest,94.36
work+rest,75.0
work+rest,77.25
work,40.0
work+rest,79.48
work+rest,93.6
work+rest,100.94
work+rest,78.1
work+rest,79.48
work+rest,103.0
work+rest,103.0
work+rest,80.0
work+rest,108.43
work+rest,75.0
work+rest,60.48
work,97.0
work+rest,74.8
work,75.0
rest,107.64
work+rest,196.67
work,121.0
work+rest,92.94
work+rest,75.0
work+rest,75.0
work,95.0
work+rest,75.0
work,80.8
work,65.0
work,89.75
work+rest,88.4
work,93.0
work+rest,80.0
work,84.0
work+rest,65.1
work+rest,97.0
work,95.0
work+rest,89.08
work+rest,97.4
work,114.0
work,120.0
work,103.0
work,114.0
work+rest,75.0
work+rest,75.0
work+rest,75.0
work+rest,90.65
work+rest,75.0
work+rest,92.65
work,90.0
work,90.0
work+rest,98.0
work+rest,99.1
work+rest,81.9
work+rest,91.0
work+rest,111.0
work+rest,96.9
work+rest,125.0
work+rest,113.5
work+rest,107.0
work+rest,64.37
work+rest,67.76
work+rest,80.75
work,114.0
work+rest,98.6
work,75.0
work,77.0
work+rest,75.4
work+rest,87.5
work+rest,88.0
work+rest,79.2
work+rest,69.3
work,77.0
work+rest,94.35
work+rest,80.0
work,79.2
work+rest,74.8
work+rest,96.9
work+rest,75.0
work+rest,95.0
work+rest,121.0
work+rest,84.0
work,140.0
work,105.0
work+rest,89.7
work,82.0
work,73.15
work,88.0
work,73.15
work+rest,114.0
work,130.0
work+rest,82.08
work+rest,87.5
work+rest,88.4
work+rest,120.0
work+rest,69.3
work+rest,99.17
work+rest,65.29
work,75.0
work,96.0
work+rest,89.7
work+rest,58.45
work,75.0
work,75.0
work+rest,89.7
work+rest,100.63
work,86.88
work+rest,124.2
work,83.13
work,79.2
work+rest,92.08
work+rest,75.27
work,95.0
work+rest,75.9
work+rest,86.25
work+rest,68.0
work+rest,100.05
work+rest,100.63
work+rest,68.0
work,75.0
work,89.8
work,95.0
work+rest,74.61
work,105.0
work+rest,64.67
work+rest,97.87
work+rest,65.0
work,79.2
work+rest,77.0
work,97.0
work,104.0
work,75.0
work+rest,68.0
work,57.93
work+rest,88.4
work,89.0
work+rest,88.4
work+rest,96.9
work,120.0
work,120.0
work,95.0
work,95.0
work+rest,95.0
work+rest,88.4
work,120.0
work,126.0
work,95.0
work,104.0
work,50.0
work,88.4
work,84.6
work,90.0
work+rest,65.84
work,104.0
work+rest,88.4
work,104.0
work+rest,65.29
work,65.1
work,94.0
work+rest,88.4
work+rest,88.4
work+rest,96.9
work,110.0
work+rest,94.35
work+rest,59.33
work+rest,88.4
work,95.0
work,77.0
work,123.0
work,74.48
work+rest,74.8
rest,82.8
work+rest,86.67
work,75.0
work,121.0
work+rest,99.48
work,104.0
work,67.5
work,75.0
work,108.0
work,74.8
work,75.0
work,88.0
work,75.0
work,75.0
work,75.0
work,88.4
work,88.4
work,64.67
work,88.4
work,95.0
work,88.4
work,79.2
work,68.0
work,92.2
work+rest,89.25
work,79.2
work,59.94
work,125.0
work,80.75
work,88.0
work+rest,64.67
work,140.0
work,126.0
work,102.6
work,65.45
work,79.2
work,136.8
work,90.0
work,90.0
work,156.6
work,105.0
work+rest,85.0
work,76.08
work,90.0
work,95.0
work,88.0
work,79.2
work,79.2
work,88.4
work,105.0
