hotel,origin,adr
City Hotel,International,68.25
City Hotel,International,79.2
City Hotel,International,94.0
City Hotel,International,88.0
City Hotel,International,78.0
City Hotel,Portugal,79.0
City Hotel,International,64.67
City Hotel,Portugal,70.2
City Hotel,International,89.59
City Hotel,International,81.6
City Hotel,International,88.0
City Hotel,International,88.0
City Hotel,International,52.36
City Hotel,Portugal,88.0
City Hotel,International,78.0
City Hotel,International,120.7
City Hotel,Portugal,97.0
City Hotel,International,78.0
City Hotel,International,42.28
City Hotel,International,88.4
City Hotel,Portugal,78.0
City Hotel,International,82.95
City Hotel,International,78.0
City Hotel,International,78.0
City Hotel,International,94.67
City Hotel,Portugal,50.0
City Hotel,International,57.6
City Hotel,International,75.0
City Hotel,International,64.67
City Hotel,International,78.0
City Hotel,International,78.0
City Hotel,International,93.6
City Hotel,International,76.84
City Hotel,Portugal,67.0
City Hotel,International,18.0
City Hotel,International,88.4
City Hotel,International,78.0
City Hotel,International,78.0
City Hotel,Portugal,70.0
City Hotel,Portugal,86.0
City Hotel,Portugal,86.0
City Hotel,Portugal,88.2
City Hotel,Portugal,70.0
City Hotel,International,51.05
City Hotel,Portugal,106.0
City Hotel,Portugal,70.0
City Hotel,International,81.6
City Hotel,Portugal,70.0
City Hotel,Portugal,74.8
City Hotel,Portugal,70.0
City Hotel,Portugal,70.0
City Hotel,Portugal,70.0
City Hotel,Portugal,70.0
City Hotel,Portugal,70.0
City Hotel,International,81.6
City Hotel,International,68.07
City Hotel,Portugal,104.0
City Hotel,Portugal,98.0
City Hotel,Portugal,86.0
City Hotel,Portugal,79.2
City Hotel,International,79.9
City Hotel,International,88.0
City Hotel,International,88.0
City Hotel,International,88.0
City Hotel,International,87.78
City Hotel,International,96.0
City Hotel,International,130.9
City Hotel,Portugal,117.0
City Hotel,International,68.07
City Hotel,International,68.07
City Hotel,Portugal,89.0
City Hotel,International,63.4
City Hotel,International,54.4
City Hotel,International,104.0
City Hotel,International,68.5
City Hotel,International,79.2
City Hotel,International,66.3
City Hotel,Portugal,79.2
City Hotel,International,75.0
City Hotel,International,88.0
City Hotel,International,110.7
City Hotel,International,67.5
City Hotel,International,67.5
City Hotel,International,106.0
City Hotel,Portugal,174.0
City Hotel,Portugal,93.0
City Hotel,International,129.2
City Hotel,International,68.0
City Hotel,International,196.35
City Hotel,Portugal,144.0
City Hotel,Portugal,130.0
City Hotel,International,108.2
City Hotel,Portugal,106.0
City Hotel,International,88.4
City Hotel,International,126.0
City Hotel,Portugal,127.0
City Hotel,International,88.4
City Hotel,International,147.9
City Hotel,International,138.2
City Hotel,International,79.2
City Hotel,International,74.88
City Hotel,Portugal,84.5
City Hotel,International,89.5
City Hotel,Portugal,89.5
City Hotel,International,56.16
City Hotel,International,72.0
City Hotel,International,79.2
City Hotel,International,93.6
City Hotel,International,104.0
City Hotel,International,104.0
City Hotel,International,68.0
City Hotel,International,73.95
City Hotel,Portugal,78.0
City Hotel,Portugal,88.0
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,International,79.2
City Hotel,International,118.25
City Hotel,International,72.0
City Hotel,Portugal,70.0
City Hotel,International,83.0
City Hotel,International,88.0
City Hotel,Portugal,97.5
City Hotel,Portugal,65.0
City Hotel,Portugal,65.0
City Hotel,International,78.2
City Hotel,International,78.2
City Hotel,International,56.16
City Hotel,International,96.0
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,International,79.2
City Hotel,International,79.2
City Hotel,International,79.2
City Hotel,International,79.2
City Hotel,International,79.2
City Hotel,International,106.5
City Hotel,International,79.2
City Hotel,International,200.0
City Hotel,International,68.0
City Hotel,International,90.0
City Hotel,International,75.0
City Hotel,International,96.0
City Hotel,Portugal,97.0
City Hotel,International,128.5
City Hotel,International,193.08
City Hotel,International,66.59
City Hotel,International,93.6
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,International,79.5
City Hotel,International,104.0
City Hotel,International,104.0
City Hotel,International,104.0
City Hotel,International,81.6
City Hotel,International,68.0
City Hotel,International,78.0
City Hotel,Portugal,79.5
City Hotel,Portugal,88.0
City Hotel,International,77.86
City Hotel,Portugal,79.2
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,International,155.72
City Hotel,Portugal,132.0
City Hotel,Portugal,140.0
City Hotel,Portugal,79.5
City Hotel,International,116.0
City Hotel,International,79.2
City Hotel,Portugal,89.55
City Hotel,International,54.71
City Hotel,Portugal,105.0
City Hotel,International,88.39
City Hotel,Portugal,38.0
City Hotel,International,96.1
City Hotel,Portugal,102.6
City Hotel,Portugal,78.0
City Hotel,International,148.39
City Hotel,International,74.8
City Hotel,International,98.0
City Hotel,International,67.76
City Hotel,Portugal,65.0
City Hotel,International,79.5
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,International,96.0
City Hotel,International,88.4
City Hotel,International,88.4
City Hotel,International,79.5
City Hotel,International,78.0
City Hotel,International,102.0
City Hotel,International,105.4
City Hotel,Portugal,78.3
City Hotel,International,68.07
City Hotel,International,86.0
City Hotel,Portugal,98.0
City Hotel,Portugal,88.4
City Hotel,International,80.0
City Hotel,International,88.4
City Hotel,International,88.4
City Hotel,International,117.5
City Hotel,International,96.0
City Hotel,International,96.0
City Hotel,International,90.1
City Hotel,International,88.4
City Hotel,Portugal,63.75
City Hotel,International,77.99
City Hotel,Portugal,103.1
City Hotel,International,117.5
City Hotel,International,79.5
City Hotel,International,79.5
City Hotel,International,88.35
City Hotel,International,81.6
City Hotel,International,142.38
City Hotel,International,88.4
City Hotel,International,88.4
City Hotel,International,98.1
City Hotel,International,130.9
City Hotel,International,89.5
City Hotel,Portugal,68.25
City Hotel,International,80.0
City Hotel,International,88.4
City Hotel,International,74.8
City Hotel,International,74.8
City Hotel,International,106.2
City Hotel,International,90.0
City Hotel,International,90.0
City Hotel,International,67.5
City Hotel,International,82.88
City Hotel,International,119.0
City Hotel,International,92.65
City Hotel,International,100.73
City Hotel,Portugal,134.62
City Hotel,International,79.2
City Hotel,International,79.2
City Hotel,Portugal,80.0
City Hotel,International,67.58
City Hotel,Portugal,59.03
City Hotel,International,138.6
City Hotel,International,122.65
City Hotel,International,64.67
City Hotel,International,126.0
City Hotel,International,67.57
City Hotel,International,88.4
City Hotel,International,89.0
City Hotel,Portugal,135.5
City Hotel,International,199.43
City Hotel,International,147.9
City Hotel,Portugal,54.05
City Hotel,International,82.88
City Hotel,International,74.8
City Hotel,International,122.65
City Hotel,International,116.0
City Hotel,International,75.0
City Hotel,International,75.0
City Hotel,Portugal,108.0
City Hotel,International,215.5
City Hotel,International,135.0
City Hotel,Portugal,127.2
City Hotel,International,64.67
City Hotel,International,105.0
City Hotel,International,67.32
City Hotel,International,111.6
City Hotel,International,67.5
City Hotel,International,71.1
City Hotel,International,67.5
City Hotel,International,71.1
City Hotel,International,128.1
City Hotel,International,93.6
City Hotel,International,113.4
City Hotel,International,160.6
City Hotel,International,160.6
City Hotel,International,113.4
City Hotel,International,43.8
City Hotel,International,137.0
City Hotel,International,113.4
City Hotel,International,113.4
City Hotel,International,130.9
City Hotel,International,110.7
City Hotel,Portugal,138.6
City Hotel,International,129.0
City Hotel,International,146.5
City Hotel,International,89.55
City Hotel,International,119.4
City Hotel,International,87.98
City Hotel,International,156.9
City Hotel,International,88.4
City Hotel,International,90.0
City Hotel,International,104.0
City Hotel,International,96.9
City Hotel,International,135.4
City Hotel,International,147.9
City Hotel,International,71.69
City Hotel,International,191.0
City Hotel,International,88.4
City Hotel,International,92.5
City Hotel,International,74.8
City Hotel,International,178.5
City Hotel,International,78.0
City Hotel,International,88.29
City Hotel,International,101.77
City Hotel,International,88.29
City Hotel,Portugal,88.4
City Hotel,International,89.5
City Hotel,International,79.0
City Hotel,International,119.81
City Hotel,International,74.8
City Hotel,International,74.8
City Hotel,International,77.86
City Hotel,International,77.86
City Hotel,International,94.72
City Hotel,International,139.6
City Hotel,Portugal,79.2
City Hotel,International,96.9
City Hotel,International,144.5
City Hotel,Portugal,98.0
City Hotel,International,138.0
City Hotel,International,115.6
City Hotel,International,88.4
City Hotel,International,91.12
City Hotel,International,80.0
City Hotel,International,135.0
City Hotel,International,74.8
City Hotel,Portugal,93.63
City Hotel,International,120.0
City Hotel,International,102.4
City Hotel,International,88.4
City Hotel,Portugal,115.0
City Hotel,International,70.72
City Hotel,International,80.0
City Hotel,International,77.53
City Hotel,International,96.9
City Hotel,International,192.95
City Hotel,Portugal,12.0
City Hotel,International,89.5
City Hotel,International,83.16
City Hotel,International,83.16
City Hotel,International,79.2
City Hotel,International,131.0
City Hotel,International,88.4
City Hotel,International,105.4
City Hotel,International,106.25
City Hotel,International,209.0
City Hotel,International,110.5
City Hotel,International,88.4
City Hotel,Portugal,119.0
City Hotel,International,110.5
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,128.0
City Hotel,International,88.4
City Hotel,International,65.0
City Hotel,International,60.0
City Hotel,International,60.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,60.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,60.0
City Hotel,International,65.0
City Hotel,International,81.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,133.0
City Hotel,International,106.25
City Hotel,International,74.8
City Hotel,International,90.0
City Hotel,International,65.0
City Hotel,International,83.05
City Hotel,International,95.37
City Hotel,International,65.0
City Hotel,Portugal,174.42
City Hotel,International,134.31
City Hotel,International,79.2
City Hotel,International,81.0
City Hotel,International,120.7
City Hotel,International,142.0
City Hotel,International,161.0
City Hotel,International,74.8
City Hotel,International,126.0
City Hotel,International,111.6
City Hotel,International,74.88
City Hotel,International,134.0
City Hotel,International,109.8
City Hotel,International,119.0
City Hotel,International,65.0
City Hotel,International,93.6
City Hotel,International,109.8
City Hotel,International,76.69
City Hotel,International,76.69
City Hotel,Portugal,157.0
City Hotel,International,103.7
City Hotel,International,60.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,International,65.0
City Hotel,Portugal,91.6
City Hotel,International,65.0
City Hotel,International,65.6
City Hotel,International,65.0
City Hotel,International,88.0
City Hotel,Portugal,88.4
City Hotel,International,140.0
City Hotel,International,91.6
City Hotel,International,126.0
City Hotel,International,156.6
City Hotel,International,91.6
City Hotel,International,91.6
City Hotel,International,98.6
City Hotel,International,148.0
City Hotel,Portugal,77.0
City Hotel,Portugal,67.0
City Hotel,International,65.0
City Hotel,International,95.2
