previous_cancellations_group,adr
0 cancellations,151.3
0 cancellations,75.65
0 cancellations,69.92
0 cancellations,96.3
0 cancellations,101.0
0 cancellations,84.65
0 cancellations,96.3
0 cancellations,69.92
0 cancellations,95.95
0 cancellations,152.6
0 cancellations,113.41
0 cancellations,101.0
0 cancellations,100.8
0 cancellations,101.0
0 cancellations,174.3
0 cancellations,111.0
0 cancellations,104.96
0 cancellations,91.48
0 cancellations,89.0
0 cancellations,96.26
0 cancellations,89.0
0 cancellations,104.98
0 cancellations,118.0
0 cancellations,109.67
0 cancellations,99.0
0 cancellations,95.0
0 cancellations,90.3
0 cancellations,96.3
0 cancellations,89.0
0 cancellations,111.0
0 cancellations,99.9
0 cancellations,85.0
0 cancellations,88.5
0 cancellations,140.05
0 cancellations,99.3
0 cancellations,99.0
0 cancellations,102.8
0 cancellations,86.82
0 cancellations,104.0
0 cancellations,89.0
0 cancellations,85.5
0 cancellations,73.92
0 cancellations,168.3
0 cancellations,80.75
0 cancellations,80.1
0 cancellations,137.7
0 cancellations,112.5
0 cancellations,91.9
0 cancellations,101.41
0 cancellations,85.0
0 cancellations,89.0
0 cancellations,99.3
0 cancellations,99.3
0 cancellations,90.9
0 cancellations,109.0
0 cancellations,152.85
0 cancellations,95.0
0 cancellations,70.0
0 cancellations,70.0
0 cancellations,85.5
0 cancellations,77.77
0 cancellations,135.45
0 cancellations,85.5
0 cancellations,108.8
0 cancellations,108.8
0 cancellations,95.2
0 cancellations,116.0
0 cancellations,144.5
0 cancellations,88.5
0 cancellations,95.2
0 cancellations,95.2
0 cancellations,99.3
0 cancellations,99.3
0 cancellations,72.8
0 cancellations,89.0
0 cancellations,89.0
0 cancellations,89.0
0 cancellations,103.05
0 cancellations,101.0
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,112.2
0 cancellations,103.7
0 cancellations,96.3
0 cancellations,68.14
0 cancellations,111.4
0 cancellations,89.0
0 cancellations,128.7
0 cancellations,110.08
0 cancellations,95.0
0 cancellations,165.0
0 cancellations,95.0
0 cancellations,96.75
0 cancellations,96.75
0 cancellations,69.99
0 cancellations,89.32
0 cancellations,96.3
0 cancellations,107.95
0 cancellations,125.5
0 cancellations,87.3
0 cancellations,72.75
0 cancellations,61.38
0 cancellations,109.34
0 cancellations,72.75
0 cancellations,72.75
0 cancellations,72.75
0 cancellations,95.2
0 cancellations,75.0
0 cancellations,116.0
0 cancellations,90.88
0 cancellations,105.3
0 cancellations,98.0
0 cancellations,119.0
0 cancellations,89.0
0 cancellations,80.0
0 cancellations,104.3
0 cancellations,102.8
0 cancellations,89.0
0 cancellations,84.58
0 cancellations,71.0
0 cancellations,71.0
0 cancellations,84.58
0 cancellations,72.25
0 cancellations,146.7
0 cancellations,80.75
0 cancellations,80.75
0 cancellations,126.23
0 cancellations,80.75
0 cancellations,110.08
0 cancellations,129.0
0 cancellations,85.5
0 cancellations,90.95
0 cancellations,80.75
0 cancellations,87.3
0 cancellations,122.67
0 cancellations,134.0
0 cancellations,132.9
0 cancellations,89.0
0 cancellations,115.8
0 cancellations,115.8
0 cancellations,100.85
0 cancellations,85.85
0 cancellations,97.33
0 cancellations,72.25
0 cancellations,69.3
0 cancellations,75.0
0 cancellations,121.2
0 cancellations,137.7
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,95.0
0 cancellations,109.0
0 cancellations,81.09
0 cancellations,82.45
0 cancellations,151.0
0 cancellations,74.0
0 cancellations,127.0
0 cancellations,98.0
0 cancellations,74.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,74.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,105.3
0 cancellations,74.0
0 cancellations,109.4
0 cancellations,99.45
0 cancellations,98.68
0 cancellations,118.8
0 cancellations,94.5
0 cancellations,81.77
0 cancellations,90.95
0 cancellations,65.96
0 cancellations,119.0
0 cancellations,110.08
0 cancellations,110.08
0 cancellations,101.0
0 cancellations,145.4
0 cancellations,76.5
0 cancellations,76.5
0 cancellations,96.3
0 cancellations,90.95
0 cancellations,103.5
0 cancellations,118.8
0 cancellations,110.0
0 cancellations,70.03
0 cancellations,77.23
0 cancellations,77.23
0 cancellations,101.0
0 cancellations,214.2
0 cancellations,163.46
0 cancellations,126.0
0 cancellations,126.0
0 cancellations,137.0
0 cancellations,117.0
0 cancellations,101.0
0 cancellations,104.0
0 cancellations,95.0
0 cancellations,137.0
0 cancellations,95.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,89.75
0 cancellations,95.4
0 cancellations,119.0
0 cancellations,109.0
0 cancellations,126.0
0 cancellations,95.0
0 cancellations,107.25
0 cancellations,65.0
0 cancellations,105.3
0 cancellations,103.5
0 cancellations,141.0
0 cancellations,114.84
0 cancellations,99.0
0 cancellations,130.05
0 cancellations,146.7
0 cancellations,112.2
0 cancellations,137.7
0 cancellations,99.0
0 cancellations,71.0
0 cancellations,133.8
0 cancellations,131.0
0 cancellations,133.8
0 cancellations,119.0
0 cancellations,91.48
0 cancellations,125.0
0 cancellations,167.0
0 cancellations,125.58
0 cancellations,137.7
0 cancellations,167.45
0 cancellations,133.8
0 cancellations,95.0
0 cancellations,105.3
0 cancellations,133.8
0 cancellations,72.38
0 cancellations,167.74
0 cancellations,109.87
0 cancellations,110.84
0 cancellations,110.5
0 cancellations,95.0
0 cancellations,133.8
0 cancellations,130.05
0 cancellations,80.0
0 cancellations,95.0
1–2 cancellations,110.0
1–2 cancellations,110.0
1–2 cancellations,110.0
0 cancellations,157.0
0 cancellations,118.8
0 cancellations,118.8
0 cancellations,118.8
0 cancellations,118.8
0 cancellations,137.7
0 cancellations,94.5
0 cancellations,143.38
0 cancellations,97.32
0 cancellations,174.0
0 cancellations,220.0
0 cancellations,91.48
0 cancellations,176.0
0 cancellations,91.48
0 cancellations,146.0
0 cancellations,105.3
0 cancellations,88.51
0 cancellations,90.95
0 cancellations,122.16
0 cancellations,81.62
0 cancellations,78.63
0 cancellations,84.5
0 cancellations,118.8
0 cancellations,112.2
0 cancellations,121.0
0 cancellations,177.3
0 cancellations,119.0
0 cancellations,95.0
0 cancellations,73.6
0 cancellations,73.6
0 cancellations,73.6
0 cancellations,119.1
0 cancellations,73.46
0 cancellations,119.1
0 cancellations,98.69
0 cancellations,72.68
0 cancellations,81.68
1–2 cancellations,65.8
1–2 cancellations,56.8
0 cancellations,90.78
0 cancellations,167.0
0 cancellations,183.0
0 cancellations,131.0
0 cancellations,140.0
0 cancellations,67.76
0 cancellations,136.0
0 cancellations,136.62
0 cancellations,73.32
0 cancellations,77.03
0 cancellations,136.0
0 cancellations,80.0
0 cancellations,71.0
0 cancellations,80.0
0 cancellations,40.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,115.0
0 cancellations,115.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,122.1
0 cancellations,201.0
0 cancellations,73.46
0 cancellations,123.0
0 cancellations,103.84
0 cancellations,103.84
0 cancellations,103.84
0 cancellations,85.0
0 cancellations,94.5
0 cancellations,118.8
0 cancellations,94.5
0 cancellations,94.5
0 cancellations,118.8
0 cancellations,146.0
0 cancellations,196.0
0 cancellations,131.0
0 cancellations,147.0
0 cancellations,137.7
0 cancellations,96.3
0 cancellations,108.0
0 cancellations,99.0
0 cancellations,118.8
0 cancellations,94.5
0 cancellations,119.0
0 cancellations,121.0
0 cancellations,80.4
0 cancellations,136.0
0 cancellations,116.0
0 cancellations,104.0
0 cancellations,102.8
0 cancellations,131.0
0 cancellations,137.7
0 cancellations,118.8
0 cancellations,114.0
0 cancellations,75.0
0 cancellations,96.3
0 cancellations,103.84
0 cancellations,118.8
0 cancellations,118.8
0 cancellations,135.0
0 cancellations,89.0
0 cancellations,128.4
0 cancellations,140.0
0 cancellations,118.8
0 cancellations,87.04
0 cancellations,97.33
0 cancellations,63.5
0 cancellations,63.5
0 cancellations,63.5
0 cancellations,70.0
0 cancellations,81.2
0 cancellations,81.2
0 cancellations,63.5
0 cancellations,77.0
0 cancellations,77.0
0 cancellations,95.0
0 cancellations,71.0
0 cancellations,133.2
0 cancellations,149.0
0 cancellations,85.0
0 cancellations,133.0
0 cancellations,85.0
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,152.0
0 cancellations,96.08
0 cancellations,69.33
0 cancellations,95.0
0 cancellations,61.56
0 cancellations,95.0
0 cancellations,85.0
0 cancellations,95.0
0 cancellations,103.18
0 cancellations,130.05
0 cancellations,71.0
0 cancellations,95.0
0 cancellations,47.5
0 cancellations,85.59
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,65.0
0 cancellations,109.0
0 cancellations,118.8
0 cancellations,125.0
0 cancellations,177.3
0 cancellations,114.5
0 cancellations,244.8
0 cancellations,109.0
0 cancellations,118.8
0 cancellations,137.7
0 cancellations,111.0
0 cancellations,111.0
0 cancellations,117.0
0 cancellations,133.2
0 cancellations,119.0
0 cancellations,80.75
0 cancellations,85.5
0 cancellations,90.06
0 cancellations,76.58
0 cancellations,137.7
0 cancellations,205.95
0 cancellations,98.0
0 cancellations,107.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,74.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,74.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,74.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,75.0
0 cancellations,98.0
0 cancellations,98.0
0 cancellations,118.8
0 cancellations,98.0
0 cancellations,74.0
0 cancellations,96.3
0 cancellations,96.3
0 cancellations,80.75
0 cancellations,90.95
0 cancellations,81.08
0 cancellations,115.6
0 cancellations,71.0
0 cancellations,81.08
0 cancellations,95.0
0 cancellations,95.0
0 cancellations,81.08
0 cancellations,85.5
0 cancellations,144.0
0 cancellations,102.85
0 cancellations,117.15
0 cancellations,75.0
0 cancellations,104.92
0 cancellations,91.44
0 cancellations,95.2
0 cancellations,112.5
0 cancellations,109.8
0 cancellations,110.5
0 cancellations,107.95
0 cancellations,119.0
0 cancellations,141.5
0 cancellations,112.8
0 cancellations,112.8
0 cancellations,112.8
0 cancellations,118.25
0 cancellations,88.5
0 cancellations,73.3
0 cancellations,105.3
0 cancellations,129.02
0 cancellations,84.15
0 cancellations,119.0
0 cancellations,124.0
0 cancellations,118.8
0 cancellations,119.0
0 cancellations,104.0
0 cancellations,105.48
0 cancellations,131.0
0 cancellations,115.0
0 cancellations,96.3
0 cancellations,96.3
0 cancellations,126.9
0 cancellations,118.8
0 cancellations,117.98
0 cancellations,152.0
0 cancellations,105.6
0 cancellations,120.5
0 cancellations,90.9
0 cancellations,80.75
0 cancellations,80.75
0 cancellations,129.0
0 cancellations,123.5
0 cancellations,111.78
0 cancellations,81.77
0 cancellations,81.77
0 cancellations,93.08
0 cancellations,80.1
0 cancellations,111.78
0 cancellations,136.0
0 cancellations,81.2
0 cancellations,165.15
0 cancellations,85.5
0 cancellations,165.15
0 cancellations,85.5
0 cancellations,94.95
0 cancellations,85.5
0 cancellations,85.5
0 cancellations,96.3
0 cancellations,85.5
0 cancellations,131.0
0 cancellations,74.15
0 cancellations,157.0
0 cancellations,121.0
0 cancellations,121.0
0 cancellations,117.98
0 cancellations,105.3
0 cancellations,121.8
0 cancellations,135.64
0 cancellations,99.45
0 cancellations,99.45
0 cancellations,90.0
0 cancellations,94.8
0 cancellations,72.0
0 cancellations,85.5
0 cancellations,118.8
0 cancellations,121.0
0 cancellations,99.66
0 cancellations,109.35
0 cancellations,119.0
0 cancellations,103.7
0 cancellations,75.0
0 cancellations,95.0
0 cancellations,130.48
0 cancellations,128.0
0 cancellations,119.0
0 cancellations,70.03
0 cancellations,103.7
0 cancellations,146.0
0 cancellations,90.95
0 cancellations,131.0
0 cancellations,90.95
0 cancellations,80.75
0 cancellations,110.5
0 cancellations,73.0
0 cancellations,77.03
0 cancellations,130.13
0 cancellations,67.15
0 cancellations,106.2
0 cancellations,121.0
0 cancellations,121.0
0 cancellations,85.5
0 cancellations,95.1
0 cancellations,72.76
0 cancellations,73.0
0 cancellations,73.0
0 cancellations,96.0
0 cancellations,73.0
0 cancellations,96.0
0 cancellations,73.0
0 cancellations,101.34
0 cancellations,96.0
0 cancellations,96.0
0 cancellations,96.0
0 cancellations,96.0
0 cancellations,96.0
0 cancellations,109.68
0 cancellations,75.0
0 cancellations,109.8
0 cancellations,96.3
0 cancellations,65.49
0 cancellations,86.72
0 cancellations,186.3
0 cancellations,68.55
0 cancellations,105.4
0 cancellations,90.95
0 cancellations,112.48
0 cancellations,90.95
0 cancellations,105.3
0 cancellations,119.0
0 cancellations,106.2
0 cancellations,76.91
0 cancellations,98.5
0 cancellations,131.0
0 cancellations,121.1
0 cancellations,109.8
0 cancellations,115.03
0 cancellations,167.79
0 cancellations,90.95
0 cancellations,115.03
0 cancellations,121.95
0 cancellations,119.0
0 cancellations,99.79
0 cancellations,115.09
0 cancellations,108.79
0 cancellations,99.79
0 cancellations,115.09
0 cancellations,106.2
0 cancellations,189.43
0 cancellations,87.09
0 cancellations,111.6
0 cancellations,45.0
0 cancellations,97.41
0 cancellations,130.13
0 cancellations,119.0
0 cancellations,100.0
0 cancellations,105.25
0 cancellations,121.55
0 cancellations,96.3
0 cancellations,104.58
0 cancellations,156.7
0 cancellations,85.5
0 cancellations,114.3
0 cancellations,127.8
0 cancellations,80.75
0 cancellations,140.0
0 cancellations,148.95
0 cancellations,77.62
0 cancellations,82.69
0 cancellations,93.08
0 cancellations,93.08
0 cancellations,119.38
0 cancellations,95.2
0 cancellations,78.77
0 cancellations,131.0
0 cancellations,126.6
0 cancellations,80.75
0 cancellations,75.0
0 cancellations,114.66
0 cancellations,65.0
0 cancellations,75.0
0 cancellations,92.65
0 cancellations,80.75
0 cancellations,103.87
0 cancellations,134.47
0 cancellations,57.5
0 cancellations,65.0
0 cancellations,101.58
0 cancellations,117.73
0 cancellations,87.04
0 cancellations,141.0
0 cancellations,65.0
0 cancellations,85.5
0 cancellations,125.1
0 cancellations,111.6
0 cancellations,144.0
0 cancellations,197.0
0 cancellations,105.0
0 cancellations,122.33
0 cancellations,75.0
0 cancellations,119.17
0 cancellations,126.6
0 cancellations,65.0
0 cancellations,105.83
0 cancellations,120.0
0 cancellations,118.15
0 cancellations,120.7
0 cancellations,105.4
0 cancellations,118.15
0 cancellations,105.4
0 cancellations,84.14
0 cancellations,105.4
0 cancellations,105.31
0 cancellations,81.73
0 cancellations,149.1
0 cancellations,105.9
0 cancellations,85.7
0 cancellations,120.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,57.5
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,57.5
0 cancellations,65.0
0 cancellations,95.24
0 cancellations,140.4
0 cancellations,95.24
0 cancellations,159.3
0 cancellations,152.4
0 cancellations,95.2
0 cancellations,148.95
0 cancellations,192.0
0 cancellations,156.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,111.3
0 cancellations,130.2
0 cancellations,108.9
0 cancellations,99.88
0 cancellations,100.0
0 cancellations,80.75
0 cancellations,105.4
0 cancellations,110.0
0 cancellations,99.45
0 cancellations,100.0
0 cancellations,110.0
0 cancellations,177.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,110.0
0 cancellations,100.0
0 cancellations,110.0
0 cancellations,186.0
0 cancellations,80.75
0 cancellations,126.9
0 cancellations,149.0
0 cancellations,110.0
0 cancellations,131.18
0 cancellations,118.27
0 cancellations,108.3
0 cancellations,142.1
0 cancellations,109.2
0 cancellations,109.2
0 cancellations,131.0
0 cancellations,102.3
0 cancellations,141.0
0 cancellations,120.0
0 cancellations,121.0
0 cancellations,121.73
0 cancellations,95.2
0 cancellations,102.43
0 cancellations,128.43
0 cancellations,102.43
0 cancellations,155.0
0 cancellations,90.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,97.71
0 cancellations,159.3
0 cancellations,126.9
0 cancellations,89.75
0 cancellations,89.75
0 cancellations,94.5
0 cancellations,211.0
0 cancellations,211.0
0 cancellations,94.5
0 cancellations,143.1
0 cancellations,94.5
0 cancellations,125.53
0 cancellations,136.0
0 cancellations,125.67
0 cancellations,108.53
0 cancellations,108.29
0 cancellations,88.52
0 cancellations,198.9
0 cancellations,219.6
0 cancellations,104.76
0 cancellations,116.1
0 cancellations,143.1
0 cancellations,125.38
0 cancellations,207.9
0 cancellations,116.1
0 cancellations,89.25
0 cancellations,109.31
0 cancellations,159.3
0 cancellations,156.95
0 cancellations,75.0
0 cancellations,133.5
0 cancellations,105.4
0 cancellations,89.75
0 cancellations,101.58
0 cancellations,162.47
0 cancellations,125.38
0 cancellations,125.0
0 cancellations,123.96
