hotel,adr
City Hotel,135.0
City Hotel,130.0
City Hotel,158.0
City Hotel,140.0
City Hotel,149.0
City Hotel,250.0
City Hotel,146.67
City Hotel,106.4
City Hotel,155.57
City Hotel,159.0
City Hotel,140.0
City Hotel,115.19
City Hotel,159.0
City Hotel,140.0
City Hotel,169.2
City Hotel,140.0
City Hotel,205.2
City Hotel,205.2
City Hotel,205.2
City Hotel,116.49
City Hotel,189.0
City Hotel,153.0
City Hotel,153.0
City Hotel,198.0
City Hotel,185.0
City Hotel,115.8
City Hotel,132.0
City Hotel,140.0
City Hotel,138.0
City Hotel,144.37
City Hotel,120.0
City Hotel,169.98
City Hotel,85.59
City Hotel,145.67
City Hotel,130.0
City Hotel,213.0
City Hotel,144.0
City Hotel,187.0
City Hotel,120.0
City Hotel,126.0
City Hotel,80.0
City Hotel,91.51
City Hotel,91.51
City Hotel,126.0
City Hotel,170.0
City Hotel,85.0
City Hotel,107.1
City Hotel,91.51
City Hotel,80.0
City Hotel,85.0
City Hotel,85.0
City Hotel,91.51
City Hotel,147.0
City Hotel,147.0
City Hotel,85.0
City Hotel,156.0
City Hotel,135.0
City Hotel,135.0
City Hotel,243.33
City Hotel,106.28
City Hotel,213.0
City Hotel,153.0
City Hotel,170.0
City Hotel,170.0
City Hotel,210.0
City Hotel,209.0
City Hotel,144.0
City Hotel,135.6
City Hotel,137.71
City Hotel,147.6
City Hotel,146.5
City Hotel,143.33
City Hotel,190.8
City Hotel,107.0
City Hotel,99.0
City Hotel,140.0
City Hotel,126.0
City Hotel,126.0
City Hotel,116.67
City Hotel,131.2
City Hotel,82.76
City Hotel,208.2
City Hotel,126.0
City Hotel,126.0
City Hotel,143.33
City Hotel,157.5
City Hotel,126.0
City Hotel,157.5
City Hotel,157.5
City Hotel,126.0
City Hotel,157.5
City Hotel,157.5
City Hotel,157.5
City Hotel,157.5
City Hotel,157.5
City Hotel,157.5
City Hotel,157.5
City Hotel,168.55
City Hotel,168.55
City Hotel,120.0
City Hotel,121.5
City Hotel,107.1
City Hotel,190.8
City Hotel,107.1
City Hotel,159.33
City Hotel,140.0
City Hotel,127.33
City Hotel,127.33
City Hotel,216.0
City Hotel,127.33
City Hotel,127.33
City Hotel,127.33
City Hotel,127.33
City Hotel,127.33
City Hotel,127.33
City Hotel,127.33
City Hotel,106.17
City Hotel,126.0
City Hotel,127.33
City Hotel,121.75
City Hotel,85.0
City Hotel,250.0
City Hotel,216.0
City Hotel,100.0
City Hotel,126.0
City Hotel,126.0
City Hotel,140.0
City Hotel,146.67
City Hotel,150.0
City Hotel,150.0
City Hotel,145.8
City Hotel,240.0
City Hotel,99.0
City Hotel,99.0
City Hotel,99.0
City Hotel,135.0
City Hotel,99.0
City Hotel,250.0
City Hotel,144.0
City Hotel,144.0
City Hotel,138.6
City Hotel,107.1
City Hotel,138.6
City Hotel,107.1
City Hotel,85.0
City Hotel,107.1
City Hotel,144.0
City Hotel,160.0
City Hotel,85.0
City Hotel,75.0
City Hotel,85.0
City Hotel,115.0
City Hotel,89.1
City Hotel,130.38
City Hotel,126.0
City Hotel,89.1
City Hotel,135.0
City Hotel,101.38
City Hotel,112.0
City Hotel,127.72
City Hotel,104.4
City Hotel,216.0
City Hotel,125.1
City Hotel,250.0
City Hotel,250.96
City Hotel,174.0
City Hotel,135.33
City Hotel,162.0
City Hotel,109.0
City Hotel,104.4
City Hotel,150.0
City Hotel,144.0
City Hotel,176.4
City Hotel,112.67
City Hotel,280.0
City Hotel,89.0
City Hotel,126.0
City Hotel,130.67
City Hotel,141.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,162.0
City Hotel,109.8
City Hotel,155.0
City Hotel,170.0
City Hotel,112.67
City Hotel,112.67
City Hotel,160.0
City Hotel,115.21
City Hotel,125.1
City Hotel,109.8
City Hotel,115.21
City Hotel,112.67
City Hotel,112.67
City Hotel,171.1
City Hotel,89.1
City Hotel,84.6
City Hotel,185.4
City Hotel,112.0
City Hotel,157.5
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,157.5
City Hotel,172.8
City Hotel,172.8
City Hotel,112.67
City Hotel,158.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,126.0
City Hotel,126.0
City Hotel,179.0
City Hotel,126.0
City Hotel,126.0
City Hotel,108.8
City Hotel,84.15
City Hotel,165.0
City Hotel,112.67
City Hotel,160.0
City Hotel,170.0
City Hotel,112.67
City Hotel,117.0
City Hotel,112.67
City Hotel,126.0
City Hotel,112.67
City Hotel,145.0
City Hotel,145.0
City Hotel,98.1
City Hotel,144.0
City Hotel,150.0
City Hotel,150.0
City Hotel,170.0
City Hotel,130.0
City Hotel,130.0
City Hotel,155.0
City Hotel,140.0
City Hotel,170.0
City Hotel,106.4
City Hotel,140.0
City Hotel,126.0
City Hotel,115.2
City Hotel,160.0
City Hotel,160.0
City Hotel,203.33
City Hotel,120.0
City Hotel,144.0
City Hotel,120.0
City Hotel,150.0
City Hotel,110.88
City Hotel,130.67
City Hotel,122.4
City Hotel,239.0
City Hotel,130.0
City Hotel,133.33
City Hotel,99.0
City Hotel,140.0
City Hotel,140.0
City Hotel,126.0
City Hotel,170.0
City Hotel,140.0
City Hotel,153.33
City Hotel,153.33
City Hotel,225.0
City Hotel,170.0
City Hotel,140.0
City Hotel,96.0
City Hotel,200.0
City Hotel,120.0
City Hotel,76.29
City Hotel,149.0
City Hotel,162.0
City Hotel,138.5
City Hotel,126.0
City Hotel,170.0
City Hotel,111.15
City Hotel,159.0
City Hotel,182.0
City Hotel,114.0
City Hotel,162.0
City Hotel,130.0
City Hotel,59.8
City Hotel,130.0
City Hotel,65.0
City Hotel,89.0
City Hotel,189.0
City Hotel,140.0
City Hotel,107.1
City Hotel,154.44
City Hotel,100.0
City Hotel,97.02
City Hotel,245.0
City Hotel,83.75
City Hotel,68.88
City Hotel,95.0
City Hotel,83.75
City Hotel,75.0
City Hotel,68.88
City Hotel,93.16
City Hotel,83.75
City Hotel,75.0
City Hotel,83.75
City Hotel,75.0
City Hotel,95.0
City Hotel,89.17
City Hotel,75.0
City Hotel,120.0
City Hotel,89.0
City Hotel,110.2
City Hotel,145.0
City Hotel,150.0
City Hotel,140.0
City Hotel,130.5
City Hotel,159.0
City Hotel,125.33
City Hotel,107.1
City Hotel,259.0
City Hotel,170.0
City Hotel,152.0
City Hotel,186.67
City Hotel,169.5
City Hotel,140.0
City Hotel,186.67
City Hotel,97.02
City Hotel,162.0
City Hotel,143.71
City Hotel,144.0
City Hotel,198.0
City Hotel,92.17
City Hotel,160.0
City Hotel,120.0
City Hotel,128.0
City Hotel,83.75
City Hotel,75.0
City Hotel,68.88
City Hotel,64.5
City Hotel,150.0
City Hotel,114.0
City Hotel,128.47
City Hotel,89.0
City Hotel,89.1
City Hotel,130.0
City Hotel,145.0
City Hotel,190.0
City Hotel,139.4
City Hotel,103.6
City Hotel,140.0
City Hotel,89.0
City Hotel,140.0
City Hotel,146.5
City Hotel,213.33
City Hotel,143.33
City Hotel,155.0
City Hotel,188.5
City Hotel,188.5
City Hotel,139.4
City Hotel,95.0
City Hotel,170.0
City Hotel,230.0
City Hotel,126.9
City Hotel,156.67
City Hotel,187.67
City Hotel,140.0
City Hotel,140.0
City Hotel,130.0
City Hotel,105.08
City Hotel,125.0
City Hotel,95.0
City Hotel,120.0
City Hotel,120.0
City Hotel,138.5
City Hotel,138.5
City Hotel,144.0
City Hotel,120.0
City Hotel,122.4
City Hotel,145.0
City Hotel,120.0
City Hotel,89.0
City Hotel,137.7
City Hotel,150.0
City Hotel,140.0
City Hotel,121.83
City Hotel,140.0
City Hotel,79.35
City Hotel,153.0
City Hotel,230.0
City Hotel,125.0
City Hotel,154.16
City Hotel,170.0
City Hotel,140.0
City Hotel,114.0
City Hotel,149.0
City Hotel,116.0
City Hotel,135.0
City Hotel,126.0
City Hotel,183.0
City Hotel,100.8
City Hotel,120.0
City Hotel,121.0
City Hotel,114.0
City Hotel,112.0
City Hotel,89.1
City Hotel,160.0
City Hotel,89.0
City Hotel,229.6
City Hotel,139.4
City Hotel,140.0
City Hotel,129.0
City Hotel,120.0
City Hotel,158.0
City Hotel,106.4
City Hotel,275.0
City Hotel,98.8
City Hotel,155.0
City Hotel,108.0
City Hotel,135.43
City Hotel,130.0
City Hotel,128.0
City Hotel,130.0
City Hotel,130.0
City Hotel,144.0
City Hotel,121.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,170.0
City Hotel,130.0
City Hotel,144.4
City Hotel,95.0
City Hotel,95.0
City Hotel,140.0
City Hotel,100.0
City Hotel,126.0
City Hotel,245.0
City Hotel,112.0
City Hotel,95.0
City Hotel,126.0
City Hotel,159.0
City Hotel,145.0
City Hotel,150.0
City Hotel,120.0
City Hotel,153.0
City Hotel,162.0
City Hotel,140.0
City Hotel,130.0
City Hotel,170.0
City Hotel,125.0
City Hotel,125.0
City Hotel,247.0
City Hotel,128.7
City Hotel,200.7
City Hotel,140.0
City Hotel,194.0
City Hotel,153.0
City Hotel,157.5
City Hotel,157.5
City Hotel,153.0
City Hotel,149.76
City Hotel,146.16
City Hotel,124.5
City Hotel,208.0
City Hotel,208.0
City Hotel,188.5
City Hotel,126.0
City Hotel,135.0
City Hotel,126.0
City Hotel,126.0
City Hotel,150.0
City Hotel,175.0
City Hotel,129.5
City Hotel,90.0
City Hotel,120.0
City Hotel,153.0
City Hotel,159.2
City Hotel,126.0
City Hotel,160.0
City Hotel,150.0
City Hotel,128.7
City Hotel,89.0
City Hotel,140.0
City Hotel,120.0
City Hotel,148.5
City Hotel,149.5
City Hotel,144.0
City Hotel,160.0
City Hotel,89.0
City Hotel,128.0
City Hotel,144.0
City Hotel,65.0
City Hotel,65.0
City Hotel,157.5
City Hotel,170.0
City Hotel,160.0
City Hotel,180.0
City Hotel,89.0
City Hotel,130.67
City Hotel,130.67
City Hotel,117.33
City Hotel,117.53
City Hotel,106.28
City Hotel,181.67
City Hotel,189.0
City Hotel,153.0
City Hotel,144.0
City Hotel,144.0
City Hotel,216.0
City Hotel,136.67
City Hotel,159.6
City Hotel,126.0
City Hotel,156.67
City Hotel,100.0
City Hotel,130.0
City Hotel,130.0
City Hotel,65.0
City Hotel,130.0
City Hotel,173.5
City Hotel,178.5
City Hotel,156.67
City Hotel,89.1
City Hotel,126.0
City Hotel,117.0
City Hotel,178.5
City Hotel,154.8
City Hotel,142.67
City Hotel,130.0
City Hotel,126.0
City Hotel,99.0
City Hotel,170.0
City Hotel,169.0
City Hotel,153.0
City Hotel,144.0
City Hotel,170.0
City Hotel,170.0
City Hotel,140.0
City Hotel,99.0
City Hotel,150.0
City Hotel,130.0
City Hotel,160.0
City Hotel,130.0
City Hotel,236.67
City Hotel,141.67
City Hotel,130.0
City Hotel,89.0
City Hotel,130.0
City Hotel,130.0
City Hotel,148.5
City Hotel,256.67
City Hotel,190.0
City Hotel,12.0
City Hotel,220.0
City Hotel,99.0
City Hotel,130.0
City Hotel,72.42
City Hotel,89.0
City Hotel,149.4
City Hotel,144.0
City Hotel,162.0
City Hotel,149.4
City Hotel,160.0
City Hotel,160.0
City Hotel,130.0
City Hotel,99.0
City Hotel,216.0
City Hotel,140.0
City Hotel,130.0
City Hotel,89.1
City Hotel,89.1
City Hotel,99.0
City Hotel,116.1
City Hotel,96.25
City Hotel,99.0
City Hotel,234.0
City Hotel,126.67
City Hotel,89.1
City Hotel,140.0
City Hotel,175.5
City Hotel,140.0
City Hotel,107.45
City Hotel,140.0
City Hotel,99.0
City Hotel,190.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,130.0
City Hotel,112.0
City Hotel,150.0
City Hotel,144.0
City Hotel,189.0
City Hotel,116.1
City Hotel,189.0
City Hotel,99.0
City Hotel,120.51
City Hotel,95.0
City Hotel,190.0
City Hotel,107.45
City Hotel,96.25
City Hotel,99.0
City Hotel,130.0
City Hotel,130.0
City Hotel,189.0
City Hotel,99.0
City Hotel,99.0
City Hotel,165.0
City Hotel,144.0
City Hotel,99.0
City Hotel,126.0
City Hotel,148.0
City Hotel,153.33
City Hotel,113.57
City Hotel,160.0
City Hotel,181.0
City Hotel,181.0
City Hotel,181.0
City Hotel,134.06
City Hotel,132.0
City Hotel,100.8
City Hotel,153.13
City Hotel,118.13
City Hotel,108.0
City Hotel,112.0
City Hotel,130.0
City Hotel,85.0
City Hotel,128.0
City Hotel,120.0
City Hotel,117.0
City Hotel,109.0
City Hotel,87.2
City Hotel,115.2
City Hotel,128.0
City Hotel,126.0
City Hotel,146.0
City Hotel,100.6
City Hotel,121.1
City Hotel,144.0
City Hotel,94.0
City Hotel,140.0
City Hotel,126.0
City Hotel,89.0
City Hotel,129.0
City Hotel,108.0
City Hotel,137.6
City Hotel,109.0
City Hotel,144.0
City Hotel,126.0
City Hotel,147.2
City Hotel,135.33
City Hotel,242.5
City Hotel,161.5
City Hotel,144.0
City Hotel,135.33
City Hotel,119.0
City Hotel,118.13
City Hotel,108.0
City Hotel,155.0
City Hotel,153.0
City Hotel,94.0
City Hotel,175.33
City Hotel,133.0
City Hotel,89.0
City Hotel,133.0
City Hotel,144.0
City Hotel,144.0
City Hotel,135.33
City Hotel,226.67
City Hotel,135.33
City Hotel,110.0
City Hotel,153.0
City Hotel,214.2
City Hotel,126.0
City Hotel,189.0
City Hotel,100.0
City Hotel,240.0
City Hotel,223.33
City Hotel,189.0
City Hotel,144.0
City Hotel,140.0
City Hotel,149.0
City Hotel,135.0
City Hotel,156.0
City Hotel,131.0
City Hotel,131.0
City Hotel,99.0
City Hotel,170.0
City Hotel,150.0
City Hotel,180.0
City Hotel,153.0
City Hotel,82.84
City Hotel,154.5
City Hotel,149.0
City Hotel,109.0
City Hotel,148.0
City Hotel,98.1
City Hotel,170.88
City Hotel,144.0
City Hotel,146.0
City Hotel,128.7
City Hotel,109.0
City Hotel,169.75
City Hotel,103.2
City Hotel,133.33
City Hotel,12.0
City Hotel,89.0
City Hotel,108.0
City Hotel,169.63
City Hotel,89.1
City Hotel,126.0
City Hotel,190.0
City Hotel,109.0
City Hotel,265.0
City Hotel,167.0
City Hotel,118.0
City Hotel,90.09
City Hotel,140.0
City Hotel,120.0
City Hotel,219.33
City Hotel,77.0
City Hotel,80.1
City Hotel,175.0
City Hotel,95.0
City Hotel,144.0
City Hotel,95.2
City Hotel,144.0
City Hotel,126.0
City Hotel,210.0
City Hotel,153.0
City Hotel,129.0
City Hotel,130.0
City Hotel,109.0
City Hotel,109.0
City Hotel,109.0
City Hotel,95.0
City Hotel,95.0
City Hotel,95.0
City Hotel,80.1
City Hotel,96.0
City Hotel,80.1
City Hotel,112.5
City Hotel,109.0
City Hotel,187.2
City Hotel,99.0
City Hotel,91.2
City Hotel,122.4
City Hotel,100.8
City Hotel,138.0
City Hotel,144.38
City Hotel,109.0
City Hotel,89.0
City Hotel,99.0
City Hotel,99.0
City Hotel,170.0
City Hotel,78.0
City Hotel,157.5
City Hotel,167.0
City Hotel,89.1
City Hotel,89.0
City Hotel,189.0
City Hotel,140.0
City Hotel,85.0
City Hotel,140.0
City Hotel,129.0
City Hotel,120.0
City Hotel,95.0
City Hotel,95.0
City Hotel,98.1
City Hotel,125.0
City Hotel,129.0
City Hotel,190.0
City Hotel,75.0
City Hotel,177.0
City Hotel,180.0
City Hotel,231.0
City Hotel,144.0
City Hotel,120.0
City Hotel,255.0
City Hotel,111.2
City Hotel,114.8
City Hotel,140.0
City Hotel,114.8
City Hotel,114.8
City Hotel,153.0
City Hotel,139.0
City Hotel,91.77
City Hotel,109.0
City Hotel,144.0
City Hotel,170.5
City Hotel,99.0
City Hotel,150.0
City Hotel,108.0
City Hotel,126.0
City Hotel,139.0
City Hotel,112.0
City Hotel,89.0
City Hotel,115.0
City Hotel,139.0
City Hotel,126.67
City Hotel,85.0
City Hotel,99.0
City Hotel,144.0
City Hotel,169.0
City Hotel,144.0
City Hotel,98.1
City Hotel,110.0
City Hotel,210.0
City Hotel,129.0
City Hotel,126.0
City Hotel,126.0
City Hotel,126.0
City Hotel,150.0
City Hotel,109.0
City Hotel,95.76
City Hotel,109.8
City Hotel,99.0
City Hotel,140.0
City Hotel,161.67
City Hotel,125.71
City Hotel,126.0
City Hotel,109.0
City Hotel,150.55
City Hotel,179.0
City Hotel,105.64
City Hotel,213.0
City Hotel,99.0
City Hotel,150.0
City Hotel,153.0
City Hotel,140.0
City Hotel,150.0
City Hotel,190.0
City Hotel,150.0
City Hotel,150.0
City Hotel,99.0
City Hotel,185.0
City Hotel,190.8
City Hotel,198.0
City Hotel,230.0
City Hotel,230.0
City Hotel,89.1
City Hotel,108.0
City Hotel,120.0
City Hotel,111.6
City Hotel,163.88
City Hotel,181.75
City Hotel,131.75
City Hotel,89.1
City Hotel,126.0
City Hotel,130.0
City Hotel,100.8
City Hotel,89.1
City Hotel,141.33
City Hotel,98.1
City Hotel,160.0
City Hotel,140.0
City Hotel,121.75
City Hotel,85.0
City Hotel,100.8
City Hotel,85.0
City Hotel,106.4
City Hotel,89.1
City Hotel,108.0
City Hotel,146.0
City Hotel,146.0
City Hotel,140.0
City Hotel,182.75
City Hotel,182.75
City Hotel,112.0
City Hotel,139.5
City Hotel,139.5
City Hotel,89.1
City Hotel,89.1
City Hotel,121.1
City Hotel,144.0
City Hotel,125.1
City Hotel,112.5
City Hotel,240.0
City Hotel,144.38
City Hotel,140.0
City Hotel,153.0
City Hotel,148.5
City Hotel,153.0
City Hotel,182.4
City Hotel,107.73
City Hotel,120.0
City Hotel,126.0
City Hotel,160.0
City Hotel,112.0
City Hotel,160.0
City Hotel,126.0
City Hotel,89.1
City Hotel,126.0
City Hotel,209.4
City Hotel,140.0
City Hotel,150.0
City Hotel,80.1
City Hotel,89.1
City Hotel,130.0
City Hotel,149.0
City Hotel,89.1
City Hotel,99.0
City Hotel,89.1
City Hotel,189.0
City Hotel,109.0
City Hotel,110.0
City Hotel,99.0
City Hotel,99.0
City Hotel,123.0
City Hotel,100.8
City Hotel,69.3
City Hotel,69.3
City Hotel,130.5
City Hotel,99.0
City Hotel,130.5
City Hotel,150.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,90.0
City Hotel,112.67
City Hotel,112.67
City Hotel,131.4
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,170.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,90.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,150.75
City Hotel,112.67
City Hotel,112.67
City Hotel,118.0
City Hotel,80.0
City Hotel,112.67
City Hotel,151.14
City Hotel,90.0
City Hotel,151.2
City Hotel,135.0
City Hotel,113.88
City Hotel,113.88
City Hotel,128.25
City Hotel,128.25
City Hotel,128.25
City Hotel,139.5
City Hotel,137.25
City Hotel,144.0
City Hotel,171.0
City Hotel,234.0
City Hotel,123.3
City Hotel,64.5
City Hotel,64.5
City Hotel,75.0
City Hotel,130.0
City Hotel,179.0
City Hotel,128.25
City Hotel,89.1
City Hotel,99.0
City Hotel,160.0
City Hotel,231.5
City Hotel,130.0
City Hotel,137.25
City Hotel,170.0
City Hotel,149.4
City Hotel,6.0
City Hotel,157.33
City Hotel,130.8
City Hotel,142.88
City Hotel,233.33
City Hotel,95.0
City Hotel,110.0
City Hotel,110.0
City Hotel,84.15
City Hotel,150.0
City Hotel,130.5
City Hotel,130.5
City Hotel,130.5
City Hotel,180.5
City Hotel,180.5
City Hotel,180.5
City Hotel,190.4
City Hotel,130.5
City Hotel,130.5
City Hotel,122.67
City Hotel,160.0
City Hotel,89.1
City Hotel,106.28
City Hotel,124.8
City Hotel,108.0
City Hotel,126.0
City Hotel,117.0
City Hotel,130.5
City Hotel,150.0
City Hotel,180.0
City Hotel,121.6
City Hotel,108.0
City Hotel,121.6
City Hotel,170.0
City Hotel,110.0
City Hotel,110.0
City Hotel,139.5
City Hotel,126.0
City Hotel,144.0
City Hotel,139.5
City Hotel,90.09
City Hotel,110.0
City Hotel,210.0
City Hotel,180.0
City Hotel,160.0
City Hotel,139.5
City Hotel,136.29
City Hotel,230.0
City Hotel,117.0
City Hotel,209.7
City Hotel,148.5
City Hotel,162.0
City Hotel,162.0
City Hotel,140.0
City Hotel,108.0
City Hotel,145.71
City Hotel,171.0
City Hotel,162.0
City Hotel,83.16
City Hotel,99.0
City Hotel,80.1
City Hotel,175.5
City Hotel,110.0
City Hotel,175.5
City Hotel,126.0
City Hotel,126.0
City Hotel,117.0
City Hotel,126.0
City Hotel,140.0
City Hotel,80.1
City Hotel,153.0
City Hotel,295.0
City Hotel,149.0
City Hotel,215.5
City Hotel,135.0
City Hotel,99.0
City Hotel,160.0
City Hotel,82.3
City Hotel,170.0
City Hotel,149.75
City Hotel,160.0
City Hotel,150.0
City Hotel,190.0
City Hotel,271.67
City Hotel,126.0
City Hotel,140.0
City Hotel,79.2
City Hotel,79.2
City Hotel,160.0
City Hotel,160.0
City Hotel,136.0
City Hotel,140.0
City Hotel,160.0
City Hotel,153.0
City Hotel,148.5
City Hotel,153.0
City Hotel,89.1
City Hotel,145.0
City Hotel,133.2
City Hotel,216.0
City Hotel,112.0
City Hotel,89.1
City Hotel,89.1
City Hotel,89.1
City Hotel,98.1
City Hotel,89.1
City Hotel,89.1
City Hotel,130.5
City Hotel,93.6
City Hotel,93.6
City Hotel,117.0
City Hotel,140.0
City Hotel,89.1
City Hotel,89.1
City Hotel,140.0
City Hotel,140.0
City Hotel,117.0
City Hotel,195.0
City Hotel,151.2
City Hotel,109.8
City Hotel,99.0
City Hotel,162.0
City Hotel,137.25
City Hotel,160.0
City Hotel,137.25
City Hotel,150.0
City Hotel,153.0
City Hotel,164.0
City Hotel,132.43
City Hotel,121.5
City Hotel,108.0
City Hotel,121.5
City Hotel,121.5
City Hotel,121.5
City Hotel,149.0
City Hotel,123.43
City Hotel,132.43
City Hotel,119.52
City Hotel,113.4
City Hotel,104.4
City Hotel,121.5
City Hotel,126.0
City Hotel,177.5
City Hotel,12.0
City Hotel,130.0
City Hotel,140.0
City Hotel,225.0
City Hotel,137.25
City Hotel,153.0
City Hotel,124.0
City Hotel,124.0
City Hotel,131.4
City Hotel,162.0
City Hotel,140.0
City Hotel,136.0
City Hotel,95.0
City Hotel,112.67
City Hotel,160.0
City Hotel,117.0
City Hotel,150.0
City Hotel,94.0
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,135.0
City Hotel,137.75
City Hotel,112.67
City Hotel,99.0
City Hotel,79.0
City Hotel,89.1
City Hotel,137.67
City Hotel,108.0
City Hotel,219.46
City Hotel,175.5
City Hotel,105.3
City Hotel,105.3
City Hotel,112.67
City Hotel,105.3
City Hotel,105.3
City Hotel,105.3
City Hotel,105.3
City Hotel,105.3
City Hotel,105.3
City Hotel,113.4
City Hotel,112.67
City Hotel,112.67
City Hotel,112.67
City Hotel,127.8
City Hotel,112.67
City Hotel,198.0
City Hotel,112.67
City Hotel,112.67
City Hotel,187.2
City Hotel,112.67
City Hotel,112.67
City Hotel,99.0
City Hotel,112.67
City Hotel,99.0
City Hotel,190.0
City Hotel,130.5
City Hotel,112.67
City Hotel,196.14
City Hotel,72.42
City Hotel,128.0
City Hotel,108.0
City Hotel,150.0
City Hotel,122.4
City Hotel,140.0
City Hotel,140.0
City Hotel,126.0
City Hotel,160.0
City Hotel,150.0
City Hotel,148.0
City Hotel,160.0
City Hotel,117.0
City Hotel,200.0
City Hotel,126.0
City Hotel,144.0
City Hotel,99.0
City Hotel,150.0
City Hotel,107.0
City Hotel,110.0
City Hotel,165.0
City Hotel,165.0
City Hotel,151.2
City Hotel,151.2
City Hotel,117.0
City Hotel,108.0
City Hotel,108.0
City Hotel,74.8
City Hotel,126.0
City Hotel,98.17
City Hotel,126.0
City Hotel,108.0
City Hotel,163.33
City Hotel,139.5
City Hotel,110.0
City Hotel,72.42
City Hotel,121.0
City Hotel,108.0
City Hotel,108.0
City Hotel,110.0
City Hotel,99.0
City Hotel,165.0
City Hotel,128.0
City Hotel,151.2
City Hotel,108.0
City Hotel,80.1
City Hotel,99.0
City Hotel,99.0
City Hotel,126.0
City Hotel,133.33
City Hotel,153.0
City Hotel,190.0
City Hotel,160.0
City Hotel,130.5
City Hotel,151.2
City Hotel,200.0
City Hotel,190.0
City Hotel,170.0
City Hotel,89.1
City Hotel,160.0
City Hotel,189.0
City Hotel,130.5
City Hotel,95.0
City Hotel,135.0
City Hotel,95.0
City Hotel,123.0
City Hotel,162.0
City Hotel,126.0
City Hotel,72.42
City Hotel,160.0
