hotel,tipo,adr
City Hotel,work+rest,144.76
City Hotel,work,113.65
City Hotel,work,104.25
City Hotel,work+rest,158.0
City Hotel,work,85.0
City Hotel,work+rest,134.78
City Hotel,work+rest,100.3
City Hotel,work+rest,134.78
City Hotel,work,164.0
City Hotel,work+rest,90.95
City Hotel,work,164.0
City Hotel,work+rest,135.0
City Hotel,work+rest,121.28
City Hotel,work+rest,184.06
City Hotel,work,98.4
City Hotel,rest,81.88
City Hotel,work+rest,162.0
City Hotel,work,95.0
City Hotel,work+rest,111.31
City Hotel,work,115.04
City Hotel,work,115.04
City Hotel,work,170.0
City Hotel,rest,84.13
City Hotel,work+rest,135.9
City Hotel,work,185.0
City Hotel,weekend,131.25
City Hotel,work,120.0
City Hotel,work+rest,149.4
City Hotel,work+rest,104.22
City Hotel,work+rest,139.14
City Hotel,work+rest,145.0
City Hotel,work+rest,135.9
City Hotel,work,119.0
City Hotel,work,129.0
City Hotel,work+rest,127.38
City Hotel,work+rest,127.38
City Hotel,work+rest,211.41
City Hotel,work,112.59
City Hotel,work,158.4
City Hotel,work+rest,266.67
City Hotel,work+rest,129.6
City Hotel,work+rest,94.0
City Hotel,work+rest,135.9
City Hotel,work,135.0
City Hotel,work,75.0
City Hotel,work+rest,95.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,106.2
City Hotel,work,106.2
City Hotel,work,106.2
City Hotel,work,129.0
City Hotel,work,105.4
City Hotel,work+rest,125.1
City Hotel,work,97.58
City Hotel,work,65.0
City Hotel,work+rest,80.75
City Hotel,work,165.6
City Hotel,work,65.0
City Hotel,work,99.33
City Hotel,work,170.0
City Hotel,work,116.1
City Hotel,work+rest,129.0
City Hotel,work+rest,149.0
City Hotel,work,120.0
City Hotel,work,120.0
City Hotel,work,147.88
City Hotel,work,135.9
City Hotel,work,125.1
City Hotel,work,106.65
City Hotel,work,80.75
City Hotel,work,89.4
City Hotel,work+rest,109.87
City Hotel,work+rest,81.0
City Hotel,work,125.1
City Hotel,rest,110.0
City Hotel,work,103.36
City Hotel,work,170.0
City Hotel,work+rest,91.63
City Hotel,work,125.1
City Hotel,work+rest,149.4
City Hotel,work,104.49
City Hotel,work,108.4
City Hotel,work+rest,137.34
City Hotel,work+rest,94.86
City Hotel,work,160.2
City Hotel,work,163.0
City Hotel,work,149.4
City Hotel,work,126.9
City Hotel,work,122.4
City Hotel,work,125.1
City Hotel,work+rest,95.0
City Hotel,work,168.3
City Hotel,work+rest,129.65
City Hotel,work+rest,94.86
City Hotel,work+rest,95.17
City Hotel,work+rest,115.6
City Hotel,work,125.1
City Hotel,work,143.2
City Hotel,work+rest,159.0
City Hotel,work+rest,129.65
City Hotel,work+rest,148.69
City Hotel,work+rest,182.53
City Hotel,work+rest,207.9
City Hotel,work+rest,156.24
City Hotel,work+rest,123.84
City Hotel,work+rest,152.08
City Hotel,work,170.0
City Hotel,work,125.1
City Hotel,work,160.8
City Hotel,work,129.0
City Hotel,work+rest,127.94
City Hotel,work,190.93
City Hotel,work+rest,84.14
City Hotel,work,74.0
City Hotel,work+rest,94.0
City Hotel,work+rest,139.0
City Hotel,work+rest,95.0
City Hotel,work+rest,102.68
City Hotel,work,70.0
City Hotel,work+rest,146.96
City Hotel,work,166.5
City Hotel,work,76.0
City Hotel,work,87.0
City Hotel,work,76.0
City Hotel,work,200.2
City Hotel,work,151.2
City Hotel,work,129.73
City Hotel,work,76.0
City Hotel,work,87.0
City Hotel,work,87.0
City Hotel,work,179.0
City Hotel,work,76.0
City Hotel,work,76.0
City Hotel,work,76.0
City Hotel,work,43.5
City Hotel,work,87.0
City Hotel,work,87.0
City Hotel,work,76.0
City Hotel,work,85.5
City Hotel,work,179.38
City Hotel,work+rest,224.0
City Hotel,work,118.65
City Hotel,work,152.7
City Hotel,work,145.8
City Hotel,work+rest,131.66
City Hotel,work,149.77
City Hotel,work,149.77
City Hotel,work,99.0
City Hotel,work,84.43
City Hotel,work,81.16
City Hotel,work+rest,154.98
City Hotel,work,84.43
City Hotel,work+rest,145.98
City Hotel,work,119.85
City Hotel,work,160.67
City Hotel,work,101.52
City Hotel,work,101.52
City Hotel,work,101.52
City Hotel,work,145.0
City Hotel,work,205.0
City Hotel,work,132.3
City Hotel,work,147.6
City Hotel,work,146.53
City Hotel,work,108.57
City Hotel,work,95.0
City Hotel,work+rest,187.25
City Hotel,work,101.52
City Hotel,work+rest,177.77
City Hotel,work,147.6
City Hotel,work,118.8
City Hotel,work,146.0
City Hotel,work,118.0
City Hotel,work,205.0
City Hotel,work,95.0
City Hotel,work,145.53
City Hotel,work,95.4
City Hotel,work,176.0
City Hotel,work,157.85
City Hotel,work,140.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,110.0
City Hotel,work,140.0
City Hotel,work,65.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,110.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,140.0
City Hotel,work,65.0
City Hotel,work,140.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,110.0
City Hotel,work,140.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,80.75
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,146.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,139.5
City Hotel,work,65.0
City Hotel,work,139.5
City Hotel,work,139.5
City Hotel,work,93.09
City Hotel,work,65.0
City Hotel,work,93.09
City Hotel,work,139.5
City Hotel,work,93.09
City Hotel,work,139.5
City Hotel,work,93.09
City Hotel,work,65.0
City Hotel,work,139.5
City Hotel,work,139.5
City Hotel,work,99.78
City Hotel,work,218.0
City Hotel,work,117.9
City Hotel,work,65.0
City Hotel,work,204.0
City Hotel,work,98.6
City Hotel,work,146.0
City Hotel,work,115.5
City Hotel,work,146.0
City Hotel,work,89.75
City Hotel,work,115.5
City Hotel,work,95.4
City Hotel,work,146.0
City Hotel,work,117.9
City Hotel,work,117.9
City Hotel,work,117.9
City Hotel,work,117.9
City Hotel,work,117.9
City Hotel,work,117.9
City Hotel,work,179.38
City Hotel,work,209.5
City Hotel,work,152.53
City Hotel,work,117.9
City Hotel,work,95.4
City Hotel,work,93.6
City Hotel,work+rest,190.0
City Hotel,work+rest,100.3
City Hotel,work+rest,100.3
City Hotel,work+rest,133.2
City Hotel,work+rest,100.3
City Hotel,work+rest,100.3
City Hotel,work+rest,133.2
City Hotel,work+rest,113.4
City Hotel,work+rest,98.1
City Hotel,work+rest,73.0
City Hotel,work+rest,152.0
City Hotel,work+rest,215.0
City Hotel,work+rest,96.0
City Hotel,work+rest,225.0
City Hotel,work+rest,96.0
City Hotel,work+rest,96.0
City Hotel,work+rest,73.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,weekend,158.4
City Hotel,work,158.4
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,106.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,weekend,144.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,132.0
City Hotel,work+rest,184.0
City Hotel,work+rest,132.0
City Hotel,work+rest,96.9
City Hotel,work+rest,111.35
City Hotel,weekend,130.0
City Hotel,weekend,170.0
City Hotel,work,160.0
City Hotel,work+rest,132.0
City Hotel,work+rest,80.0
City Hotel,work+rest,80.0
City Hotel,work+rest,75.0
City Hotel,work+rest,80.0
City Hotel,work+rest,80.0
City Hotel,work+rest,75.0
City Hotel,work+rest,110.0
City Hotel,work+rest,131.0
City Hotel,work+rest,80.0
City Hotel,work+rest,80.0
City Hotel,work+rest,100.3
City Hotel,work+rest,92.28
City Hotel,work+rest,80.0
City Hotel,work+rest,110.0
City Hotel,work,120.0
City Hotel,work+rest,40.0
City Hotel,work+rest,80.0
City Hotel,work+rest,75.0
City Hotel,work+rest,111.35
City Hotel,work+rest,75.0
City Hotel,weekend,108.0
City Hotel,work+rest,165.0
City Hotel,work+rest,127.0
City Hotel,work+rest,112.56
City Hotel,work+rest,98.1
City Hotel,weekend,83.16
City Hotel,work+rest,278.33
City Hotel,work+rest,96.0
City Hotel,work+rest,96.0
City Hotel,work+rest,96.0
City Hotel,work+rest,96.0
City Hotel,work+rest,112.56
City Hotel,work+rest,116.1
City Hotel,work+rest,108.9
City Hotel,work+rest,108.9
City Hotel,work+rest,108.9
City Hotel,work+rest,108.9
City Hotel,work+rest,108.9
City Hotel,weekend,95.0
City Hotel,weekend,118.8
City Hotel,weekend,135.0
City Hotel,weekend,156.0
City Hotel,work+rest,181.17
City Hotel,weekend,89.0
City Hotel,weekend,102.6
City Hotel,work+rest,98.6
City Hotel,weekend,89.0
City Hotel,weekend,125.1
City Hotel,weekend,122.45
City Hotel,weekend,144.0
City Hotel,weekend,120.6
City Hotel,work+rest,123.3
City Hotel,weekend,134.0
City Hotel,work+rest,182.14
City Hotel,work+rest,150.61
City Hotel,work+rest,102.6
City Hotel,work+rest,102.6
City Hotel,work+rest,102.6
City Hotel,work+rest,87.32
City Hotel,work+rest,126.9
City Hotel,work+rest,98.1
City Hotel,work+rest,254.5
City Hotel,work+rest,126.9
City Hotel,work+rest,126.9
City Hotel,weekend,118.8
City Hotel,work+rest,134.4
City Hotel,work+rest,118.8
City Hotel,weekend,158.4
City Hotel,work+rest,118.8
City Hotel,work+rest,126.9
City Hotel,work+rest,96.9
City Hotel,weekend,135.0
City Hotel,weekend,85.0
City Hotel,weekend,91.48
City Hotel,work+rest,70.03
City Hotel,weekend,83.85
City Hotel,work,74.15
City Hotel,work+rest,162.0
City Hotel,weekend,151.2
City Hotel,weekend,108.0
City Hotel,weekend,96.78
City Hotel,weekend,160.0
City Hotel,work+rest,150.0
City Hotel,weekend,140.0
City Hotel,work+rest,221.38
City Hotel,work+rest,145.0
City Hotel,work+rest,95.0
City Hotel,work+rest,85.0
City Hotel,work+rest,95.0
City Hotel,work+rest,108.0
City Hotel,work+rest,95.0
City Hotel,rest,80.75
City Hotel,work+rest,149.0
City Hotel,work+rest,102.85
City Hotel,work+rest,107.41
City Hotel,work+rest,149.0
City Hotel,work+rest,102.85
City Hotel,work+rest,108.0
City Hotel,work+rest,245.0
City Hotel,work+rest,6.0
City Hotel,work,83.0
City Hotel,work+rest,130.9
City Hotel,work+rest,140.0
City Hotel,work,111.0
City Hotel,work+rest,95.0
City Hotel,work+rest,61.33
City Hotel,work+rest,97.02
City Hotel,work+rest,95.0
City Hotel,work+rest,95.0
City Hotel,work+rest,106.2
City Hotel,work+rest,148.5
City Hotel,work+rest,164.0
City Hotel,work,108.9
City Hotel,work+rest,126.0
City Hotel,work+rest,80.75
City Hotel,work+rest,129.0
City Hotel,work+rest,85.0
City Hotel,work+rest,118.8
City Hotel,work+rest,104.64
City Hotel,work+rest,106.25
City Hotel,work,204.0
City Hotel,work+rest,151.2
City Hotel,work+rest,108.9
City Hotel,work+rest,122.4
City Hotel,weekend,77.0
City Hotel,work+rest,134.46
City Hotel,work+rest,108.0
City Hotel,work+rest,95.0
City Hotel,work+rest,85.0
City Hotel,work+rest,108.9
City Hotel,work,108.9
City Hotel,work+rest,85.0
City Hotel,work,108.9
City Hotel,work,125.1
City Hotel,work+rest,158.4
City Hotel,work,85.5
City Hotel,work,134.1
City Hotel,work,140.0
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,92.65
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work,108.9
City Hotel,work+rest,118.8
City Hotel,work+rest,117.0
City Hotel,work+rest,133.0
City Hotel,work,126.1
City Hotel,work+rest,154.0
City Hotel,work+rest,102.85
City Hotel,work+rest,158.4
City Hotel,work+rest,113.4
City Hotel,work+rest,113.4
City Hotel,work+rest,113.4
City Hotel,work+rest,77.0
City Hotel,work+rest,116.55
City Hotel,work+rest,180.0
City Hotel,work+rest,164.5
City Hotel,work+rest,85.0
City Hotel,work,134.0
City Hotel,work+rest,117.04
City Hotel,work,85.0
City Hotel,work,108.0
City Hotel,work,92.98
City Hotel,work+rest,144.0
City Hotel,work+rest,144.63
City Hotel,work,169.0
City Hotel,work+rest,85.0
City Hotel,work+rest,142.56
City Hotel,work,150.0
City Hotel,work+rest,85.0
City Hotel,work+rest,149.0
City Hotel,work+rest,135.0
City Hotel,work+rest,118.8
City Hotel,work+rest,118.8
City Hotel,work+rest,117.0
City Hotel,work+rest,108.99
City Hotel,work+rest,85.0
City Hotel,work+rest,99.33
City Hotel,work,127.8
City Hotel,work+rest,85.0
City Hotel,work+rest,153.0
City Hotel,work,140.0
City Hotel,work+rest,121.63
City Hotel,work+rest,126.0
City Hotel,work+rest,108.99
City Hotel,work+rest,142.0
City Hotel,work,117.0
City Hotel,work+rest,85.0
City Hotel,work+rest,126.0
City Hotel,work+rest,103.18
City Hotel,work+rest,128.0
City Hotel,work+rest,160.0
City Hotel,work+rest,117.04
City Hotel,work,116.31
City Hotel,work,130.0
City Hotel,work+rest,111.0
City Hotel,work+rest,108.0
City Hotel,work+rest,90.55
City Hotel,work+rest,85.0
City Hotel,work+rest,114.36
City Hotel,work+rest,85.5
City Hotel,work+rest,113.09
City Hotel,work+rest,143.03
City Hotel,work,140.0
City Hotel,work+rest,85.0
City Hotel,work,179.0
City Hotel,work+rest,140.0
City Hotel,work,129.0
City Hotel,work+rest,118.0
City Hotel,work+rest,118.0
City Hotel,work,160.0
City Hotel,work+rest,175.88
City Hotel,work,134.75
City Hotel,work,85.0
City Hotel,work,108.04
City Hotel,work,122.4
City Hotel,work,122.4
City Hotel,work,126.0
City Hotel,work,139.0
City Hotel,work,85.0
City Hotel,work,139.0
City Hotel,work,107.41
City Hotel,work,103.5
City Hotel,work+rest,80.75
City Hotel,work+rest,95.0
City Hotel,work+rest,94.36
City Hotel,work,129.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work,65.0
City Hotel,work+rest,102.85
City Hotel,work+rest,126.88
City Hotel,work,118.8
City Hotel,work,170.0
City Hotel,work+rest,95.48
City Hotel,work,221.4
City Hotel,work,102.04
City Hotel,work,125.0
City Hotel,work+rest,79.0
City Hotel,work+rest,79.0
City Hotel,work+rest,158.4
City Hotel,work,118.8
City Hotel,work,144.0
City Hotel,work,115.0
City Hotel,work,158.4
City Hotel,work,113.4
City Hotel,work,115.0
City Hotel,work,108.0
City Hotel,work,114.73
City Hotel,work,85.0
City Hotel,work+rest,90.95
City Hotel,work,139.0
City Hotel,work,144.0
City Hotel,work,160.2
City Hotel,work,151.2
City Hotel,work,149.0
City Hotel,work,149.0
City Hotel,work,144.67
City Hotel,work,119.7
City Hotel,work,118.8
City Hotel,work,118.8
City Hotel,work+rest,118.8
City Hotel,work,158.0
City Hotel,work,108.0
City Hotel,work,118.8
City Hotel,work+rest,132.3
City Hotel,work+rest,146.92
City Hotel,work,149.0
City Hotel,work+rest,91.48
City Hotel,work,144.0
City Hotel,work+rest,104.48
City Hotel,work+rest,108.9
City Hotel,work+rest,133.75
City Hotel,work,216.0
City Hotel,work+rest,80.24
City Hotel,work,150.0
City Hotel,work+rest,80.75
City Hotel,work+rest,96.1
City Hotel,work,135.0
City Hotel,work,117.0
City Hotel,work,138.0
City Hotel,work+rest,95.47
City Hotel,work+rest,129.0
City Hotel,work+rest,80.75
City Hotel,work,85.0
City Hotel,work,113.4
City Hotel,work+rest,122.4
City Hotel,work,186.2
City Hotel,work,152.0
City Hotel,work,166.25
City Hotel,work,152.0
City Hotel,work,201.25
City Hotel,work,152.0
City Hotel,work,201.25
City Hotel,work,166.25
City Hotel,work,201.25
City Hotel,work,152.0
City Hotel,work,152.0
City Hotel,work,152.0
City Hotel,work,152.0
City Hotel,work,152.0
City Hotel,work,152.0
City Hotel,work,118.8
City Hotel,work,147.67
City Hotel,work,149.0
City Hotel,work+rest,103.76
City Hotel,work,129.0
City Hotel,work,152.0
City Hotel,work+rest,108.8
City Hotel,work+rest,91.48
City Hotel,work+rest,152.98
City Hotel,work+rest,95.48
City Hotel,work,164.0
City Hotel,work,157.5
City Hotel,work,157.5
City Hotel,work,175.56
City Hotel,work,94.25
City Hotel,work,125.0
City Hotel,work,100.8
City Hotel,work,157.5
City Hotel,work,92.65
City Hotel,work+rest,115.6
City Hotel,work,133.6
City Hotel,work+rest,133.61
City Hotel,work,135.0
City Hotel,work,141.3
City Hotel,work,85.0
City Hotel,work,146.92
City Hotel,work,168.3
City Hotel,work,132.3
City Hotel,work+rest,132.3
City Hotel,work,190.8
City Hotel,work,97.2
City Hotel,work,140.0
City Hotel,work,151.2
City Hotel,work+rest,92.65
City Hotel,work,100.8
City Hotel,work,100.8
City Hotel,work,100.8
City Hotel,work,144.8
City Hotel,work+rest,95.13
City Hotel,work,108.0
City Hotel,work,157.5
City Hotel,work,98.1
City Hotel,work,108.0
City Hotel,work,135.0
City Hotel,work,149.0
City Hotel,work,151.0
City Hotel,work,139.5
City Hotel,work+rest,125.1
City Hotel,rest,110.9
City Hotel,work,123.0
City Hotel,work,102.85
City Hotel,work,102.85
City Hotel,work,102.85
City Hotel,work,102.85
City Hotel,work,243.0
City Hotel,work,102.85
City Hotel,work,198.9
City Hotel,work,180.0
City Hotel,work,148.75
City Hotel,work,75.0
City Hotel,work,67.5
City Hotel,work,133.98
City Hotel,work,170.0
City Hotel,work,109.0
City Hotel,work,118.8
City Hotel,work,204.0
City Hotel,work,190.0
City Hotel,work,109.0
City Hotel,work,109.0
City Hotel,work,109.0
City Hotel,work,144.0
City Hotel,work,71.0
City Hotel,work,80.0
City Hotel,work,90.0
City Hotel,work,153.0
City Hotel,work,99.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,90.0
City Hotel,work,71.0
City Hotel,work,90.0
City Hotel,work,151.5
City Hotel,work,90.0
City Hotel,work,71.0
City Hotel,work,138.5
City Hotel,work,175.0
City Hotel,work,147.6
City Hotel,work,118.8
City Hotel,work+rest,137.2
City Hotel,work,144.0
City Hotel,work,113.4
City Hotel,work,143.1
City Hotel,work,224.1
City Hotel,work,92.65
City Hotel,work,151.2
City Hotel,work,175.56
City Hotel,work,151.2
City Hotel,work,123.84
City Hotel,work,91.48
City Hotel,work,113.4
City Hotel,work,140.0
City Hotel,work,157.5
City Hotel,work,180.9
City Hotel,work,185.0
City Hotel,work,135.0
City Hotel,work,180.9
City Hotel,work,119.0
City Hotel,work,98.1
City Hotel,work,184.0
City Hotel,work,160.0
City Hotel,weekend,108.0
City Hotel,rest,158.0
City Hotel,work+rest,108.0
City Hotel,weekend,132.3
City Hotel,work+rest,85.0
City Hotel,weekend,151.2
City Hotel,work+rest,75.0
City Hotel,work+rest,85.0
City Hotel,work+rest,113.4
City Hotel,work+rest,106.1
City Hotel,work+rest,85.0
City Hotel,work+rest,90.0
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,123.33
City Hotel,work+rest,75.0
City Hotel,work+rest,75.0
City Hotel,work+rest,96.67
City Hotel,work+rest,166.67
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,123.33
City Hotel,work+rest,123.33
City Hotel,work+rest,85.0
City Hotel,work+rest,90.0
City Hotel,work+rest,96.67
City Hotel,work+rest,90.0
City Hotel,work+rest,42.5
City Hotel,work+rest,123.33
City Hotel,work+rest,112.65
City Hotel,work+rest,123.33
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,96.67
City Hotel,work+rest,85.0
City Hotel,work+rest,132.3
City Hotel,work+rest,85.0
City Hotel,work+rest,132.3
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,85.0
City Hotel,work+rest,96.67
City Hotel,work+rest,132.3
City Hotel,work+rest,90.67
City Hotel,work+rest,160.0
City Hotel,work+rest,85.0
City Hotel,work+rest,150.0
City Hotel,work+rest,108.9
City Hotel,weekend,195.0
City Hotel,work+rest,90.67
City Hotel,work+rest,151.2
City Hotel,work+rest,118.8
City Hotel,work+rest,91.63
City Hotel,package,150.4
City Hotel,work+rest,204.82
City Hotel,work+rest,80.75
City Hotel,weekend,103.18
City Hotel,work+rest,139.5
City Hotel,work+rest,121.27
City Hotel,work+rest,140.4
City Hotel,work+rest,140.4
City Hotel,work+rest,140.4
City Hotel,work+rest,140.4
City Hotel,work+rest,89.76
City Hotel,work+rest,89.76
City Hotel,work+rest,45.33
City Hotel,work+rest,151.2
City Hotel,work+rest,151.2
City Hotel,work+rest,151.2
City Hotel,work+rest,133.47
City Hotel,work+rest,171.87
City Hotel,work+rest,121.47
City Hotel,work+rest,171.87
City Hotel,work+rest,205.0
City Hotel,weekend,155.0
City Hotel,work+rest,85.0
City Hotel,work+rest,132.3
City Hotel,work+rest,161.0
City Hotel,work+rest,90.67
City Hotel,work+rest,90.67
City Hotel,work+rest,90.67
City Hotel,work+rest,118.8
City Hotel,work+rest,151.2
City Hotel,weekend,108.0
City Hotel,work,102.6
City Hotel,work+rest,90.67
City Hotel,work+rest,90.67
